Bag_Tag_ID,Inbound_Flight_Number,Outbound_Flight_Number,Inbound_Arrival_Time,Outbound_Departure_Time,Airport_MCT_for_Transfer,Gate_to_Gate_Distance,Transfer_Path_Type,Transfer_Buffer_Minutes,Bag_Transfer_Time,SLA_Compliance,Calculated_Transfer_Buffer_Minutes,SLA_Compliance_Calculated,Inbound_Arrival_Hour,Inbound_Arrival_Day_of_Week,MCT_Buffer_Difference
B0002533,BA884,SQ367,2025-07-16 05:37:00,2025-07-16 06:31:46,45,337.54059105870124,Auto,54.77,57.5,0,54.766666666666666,1,5,2,9.766666666666666
B0001021,EK673,SQ462,2025-07-16 09:59:00,2025-07-16 11:10:13,60,378.0220309977095,Auto,71.22,65.65,1,71.21666666666667,1,9,2,11.216666666666669
B0002068,SQ809,LH587,2025-07-16 00:34:00,2025-07-16 02:02:10,75,644.4581098078963,Manual,88.17,78.13,1,88.16666666666667,1,0,2,13.166666666666671
B0000563,BA524,AI273,2025-07-16 08:18:00,2025-07-16 09:35:34,75,501.9397700340918,Manual,77.58,73.78,1,77.56666666666666,1,8,2,2.566666666666663
B0002947,SQ390,EK927,2025-07-16 19:47:00,2025-07-16 20:36:37,45,1129.801626204324,Manual,49.63,58.13,0,49.61666666666667,1,19,2,4.616666666666667
B0004169,SQ660,LH630,2025-07-16 07:35:00,2025-07-16 08:04:13,30,642.1930571362002,Manual,29.23,35.51,0,29.216666666666665,0,7,2,-0.783333333333335
B0003961,SQ325,AI608,2025-07-16 22:23:00,2025-07-16 23:24:12,45,531.524484316353,Manual,61.21,67.92,0,61.2,1,22,2,16.200000000000003
B0002850,LH351,LH185,2025-07-16 08:44:00,2025-07-16 09:23:33,30,657.4923475277578,Manual,39.56,41.06,0,39.55,1,8,2,9.549999999999997
B0003165,EK140,LH497,2025-07-16 08:30:00,2025-07-16 09:53:54,75,404.09288565335606,Auto,83.91,86.75,0,83.9,1,8,2,8.900000000000006
B0003727,BA617,LH378,2025-07-16 00:46:00,2025-07-16 01:48:21,45,651.208204711922,Auto,62.37,67.74,0,62.35,1,0,2,17.35
B0004669,EK196,EK304,2025-07-16 13:18:00,2025-07-16 15:07:14,90,660.1180351744777,Manual,109.24,113.37,0,109.23333333333333,1,13,2,19.233333333333334
B0002557,EK894,LH423,2025-07-16 16:52:00,2025-07-16 17:25:10,30,379.0167811092842,Auto,33.18,41.45,0,33.166666666666664,1,16,2,3.1666666666666643
B0001425,AI731,LH137,2025-07-16 04:39:00,2025-07-16 05:31:05,45,327.6916513017385,Auto,52.09,44.42,1,52.083333333333336,1,4,2,7.083333333333336
B0003287,AI291,EK599,2025-07-16 07:49:00,2025-07-16 08:31:04,30,442.30531347609866,Auto,42.07,51.3,0,42.06666666666667,1,7,2,12.06666666666667
B0004235,AI711,BA860,2025-07-16 20:27:00,2025-07-16 21:14:35,30,736.3106249957152,Auto,47.6,56.32,0,47.583333333333336,1,20,2,17.583333333333336
B0003152,EK463,BA286,2025-07-16 01:11:00,2025-07-16 03:06:35,90,588.5445751469568,Auto,115.58,123.53,0,115.58333333333333,1,1,2,25.58333333333333
B0004503,BA195,EK383,2025-07-16 12:23:00,2025-07-16 13:39:47,60,311.25431770031804,Auto,76.79,77.94,0,76.78333333333333,1,12,2,16.78333333333333
B0004215,AI490,LH409,2025-07-16 21:05:00,2025-07-16 22:45:13,75,236.15201059069383,Auto,100.22,103.36,0,100.21666666666667,1,21,2,25.21666666666667
B0004836,LH508,EK770,2025-07-16 12:44:00,2025-07-16 13:36:07,45,596.0254841693736,Manual,52.12,58.13,0,52.11666666666667,1,12,2,7.116666666666667
B0003504,LH317,BA166,2025-07-16 16:47:00,2025-07-16 18:31:53,90,636.4917431766322,Manual,104.89,109.12,0,104.88333333333334,1,16,2,14.88333333333334
B0000599,LH791,SQ298,2025-07-16 09:18:00,2025-07-16 10:40:22,90,597.9799598426687,Auto,82.37,80.64,1,82.36666666666666,0,9,2,-7.63333333333334
B0004574,LH942,EK586,2025-07-16 10:57:00,2025-07-16 12:15:10,60,527.6888689966617,Auto,78.18,83.55,0,78.16666666666667,1,10,2,18.16666666666667
B0004965,LH122,AI106,2025-07-16 00:03:00,2025-07-16 00:59:20,45,426.7073835818361,Auto,56.34,57.72,0,56.333333333333336,1,0,2,11.333333333333336
B0004458,BA286,SQ117,2025-07-16 22:49:00,2025-07-16 23:38:09,45,904.8784618503354,Manual,49.16,56.59,0,49.15,1,22,2,4.149999999999999
B0003964,BA631,BA874,2025-07-16 11:39:00,2025-07-16 12:55:01,60,768.6886165450804,Manual,76.02,81.91,0,76.01666666666667,1,11,2,16.016666666666666
B0001110,AI185,EK421,2025-07-16 17:08:00,2025-07-16 18:56:16,90,639.7141627550229,Manual,108.28,108.28,1,108.26666666666667,1,17,2,18.266666666666666
B0000009,SQ103,EK888,2025-07-16 04:49:00,2025-07-16 06:18:58,90,596.9585286316249,Manual,89.97,75.23,1,89.96666666666667,0,4,2,-0.03333333333333144
B0003910,EK721,BA383,2025-07-16 10:12:00,2025-07-16 11:50:18,90,728.3032917857689,Auto,98.31,99.57,0,98.3,1,10,2,8.299999999999997
B0003053,EK597,BA312,2025-07-16 12:59:00,2025-07-16 13:43:06,30,770.0066718279425,Manual,44.11,46.33,0,44.1,1,12,2,14.100000000000001
B0003995,EK741,LH923,2025-07-16 21:03:00,2025-07-16 22:42:06,90,266.81260248793114,Auto,99.11,103.73,0,99.1,1,21,2,9.099999999999994
B0002459,LH610,BA486,2025-07-16 15:30:00,2025-07-16 16:25:43,45,549.2246208359095,Auto,55.72,47.91,1,55.71666666666667,1,15,2,10.716666666666669
B0002435,AI942,SQ130,2025-07-16 17:35:00,2025-07-16 19:12:56,90,1155.6033066162404,Manual,97.93,86.69,1,97.93333333333334,1,17,2,7.933333333333337
B0001866,EK123,EK763,2025-07-16 17:05:00,2025-07-16 18:47:33,90,435.8338213140088,Auto,102.57,102.57,1,102.55,1,17,2,12.549999999999997
B0000465,LH940,AI682,2025-07-16 09:42:00,2025-07-16 10:54:21,75,476.0633087341689,Manual,72.36,55.18,1,72.35,0,9,2,-2.6500000000000057
B0002868,AI439,SQ509,2025-07-16 01:35:00,2025-07-16 02:00:12,30,747.8564260232831,Manual,25.21,27.87,0,25.2,0,1,2,-4.800000000000001
B0002543,EK658,AI169,2025-07-16 12:26:00,2025-07-16 14:16:52,90,409.24288732149,Auto,110.88,116.92,0,110.86666666666666,1,12,2,20.86666666666666
B0000795,EK237,BA216,2025-07-16 09:38:00,2025-07-16 11:08:26,75,533.3441725951524,Auto,90.44,90.44,1,90.43333333333334,1,9,2,15.433333333333337
B0003548,EK531,SQ293,2025-07-16 14:45:00,2025-07-16 16:25:22,90,658.3280634027036,Manual,100.37,109.9,0,100.36666666666666,1,14,2,10.36666666666666
B0001784,SQ263,EK499,2025-07-16 07:42:00,2025-07-16 08:20:53,30,771.6870622387564,Manual,38.89,32.58,1,38.88333333333333,1,7,2,8.883333333333333
B0001880,BA639,SQ476,2025-07-16 21:54:00,2025-07-16 23:35:20,90,750.0440941481986,Auto,101.35,87.24,1,101.33333333333333,1,21,2,11.333333333333329
B0004244,SQ840,LH757,2025-07-16 20:33:00,2025-07-16 22:10:30,75,692.1078772967746,Auto,97.51,102.34,0,97.5,1,20,2,22.5
B0003597,BA729,AI300,2025-07-16 04:35:00,2025-07-16 05:20:49,30,691.4593349758751,Auto,45.82,49.22,0,45.81666666666667,1,4,2,15.81666666666667
B0002833,SQ282,AI497,2025-07-16 06:18:00,2025-07-16 07:53:08,90,829.0229049083334,Auto,95.15,103.99,0,95.13333333333334,1,6,2,5.13333333333334
B0003923,LH865,EK630,2025-07-16 10:57:00,2025-07-16 11:52:06,45,471.0809675294981,Auto,55.1,63.7,0,55.1,1,10,2,10.100000000000001
B0003018,AI432,LH745,2025-07-16 15:18:00,2025-07-16 16:56:45,90,827.7192095349488,Manual,98.76,100.11,0,98.75,1,15,2,8.75
B0000066,AI236,EK372,2025-07-16 19:39:00,2025-07-16 20:46:23,60,888.9341778214417,Manual,67.39,62.07,1,67.38333333333334,1,19,2,7.38333333333334
B0002854,EK106,SQ893,2025-07-16 20:35:00,2025-07-16 21:08:15,30,303.4093356009076,Auto,33.25,39.8,0,33.25,1,20,2,3.25
B0001672,AI458,BA124,2025-07-16 21:51:00,2025-07-16 22:49:17,45,590.109016326368,Auto,58.3,53.75,1,58.28333333333333,1,21,2,13.283333333333331
B0001492,AI773,AI535,2025-07-16 09:58:00,2025-07-16 11:50:04,90,413.0571467009193,Auto,112.08,107.23,1,112.06666666666666,1,9,2,22.066666666666663
B0002178,SQ781,LH386,2025-07-16 00:45:00,2025-07-16 01:56:41,60,686.115419503294,Auto,71.69,64.45,1,71.68333333333334,1,0,2,11.683333333333337
B0004662,BA365,AI407,2025-07-16 22:19:00,2025-07-16 23:54:28,90,560.6063969186143,Auto,95.47,100.5,0,95.46666666666667,1,22,2,5.466666666666669
B0000197,LH945,AI676,2025-07-16 00:18:00,2025-07-16 01:55:31,90,714.9276537340562,Auto,97.53,89.32,1,97.51666666666667,1,0,2,7.516666666666666
B0003515,EK906,AI537,2025-07-16 20:25:00,2025-07-16 21:10:25,45,424.1110152205259,Auto,45.42,52.22,0,45.416666666666664,1,20,2,0.4166666666666643
B0004824,BA531,AI872,2025-07-16 20:16:00,2025-07-16 21:38:18,60,735.4796544348526,Manual,82.31,86.83,0,82.3,1,20,2,22.299999999999997
B0004705,EK493,BA796,2025-07-16 17:22:00,2025-07-16 19:04:23,90,347.0782192393752,Auto,102.4,108.34,0,102.38333333333334,1,17,2,12.38333333333334
B0001792,AI621,EK450,2025-07-16 05:59:00,2025-07-16 07:29:11,90,429.3889866961845,Manual,90.2,89.53,1,90.18333333333334,1,5,2,0.18333333333333712
B0004833,BA265,EK339,2025-07-16 20:13:00,2025-07-16 21:55:55,90,1042.4962746331398,Manual,102.93,111.35,0,102.91666666666667,1,20,2,12.916666666666671
B0004266,BA975,LH456,2025-07-16 13:34:00,2025-07-16 14:31:47,45,544.9568621496074,Manual,57.78,65.1,0,57.78333333333333,1,13,2,12.783333333333331
B0002376,EK314,BA534,2025-07-16 15:27:00,2025-07-16 17:09:43,90,951.2765228414094,Manual,102.72,93.53,1,102.71666666666667,1,15,2,12.716666666666669
B0003845,SQ382,AI867,2025-07-16 22:30:00,2025-07-16 23:36:48,60,882.6430892587058,Manual,66.81,68.67,0,66.8,1,22,2,6.799999999999997
B0004420,SQ139,AI669,2025-07-16 08:18:00,2025-07-16 08:58:54,45,345.70930603995146,Auto,40.91,44.07,0,40.9,0,8,2,-4.100000000000001
B0003898,EK478,SQ697,2025-07-16 01:35:00,2025-07-16 03:18:24,90,796.4547107354372,Manual,103.41,109.32,0,103.4,1,1,2,13.400000000000006
B0004034,AI574,EK883,2025-07-16 04:00:00,2025-07-16 05:20:22,75,351.4388083746196,Auto,80.37,89.29,0,80.36666666666666,1,4,2,5.36666666666666
B0001615,AI377,LH632,2025-07-16 00:10:00,2025-07-16 01:05:07,60,509.0643040133029,Auto,55.13,48.67,1,55.11666666666667,0,0,2,-4.883333333333333
B0001293,AI106,BA141,2025-07-16 18:35:00,2025-07-16 19:27:19,30,670.3775887883428,Auto,52.33,52.33,1,52.31666666666667,1,18,2,22.31666666666667
B0003071,LH669,LH414,2025-07-16 03:33:00,2025-07-16 05:09:59,90,972.624007538954,Manual,97.0,101.03,0,96.98333333333333,1,3,2,6.983333333333334
B0000652,EK500,EK586,2025-07-16 07:06:00,2025-07-16 07:48:26,30,764.142339191866,Manual,42.45,33.0,1,42.43333333333333,1,7,2,12.43333333333333
B0000678,EK174,BA996,2025-07-16 19:02:00,2025-07-16 20:19:49,75,696.4014911034571,Manual,77.83,66.6,1,77.81666666666666,1,19,2,2.816666666666663
B0002494,BA768,AI954,2025-07-16 17:55:00,2025-07-16 19:16:59,60,599.2375576058387,Manual,81.99,76.9,1,81.98333333333333,1,17,2,21.983333333333334
B0000314,SQ580,BA832,2025-07-16 19:26:00,2025-07-16 20:51:17,75,845.9301268689769,Auto,85.29,85.29,1,85.28333333333333,1,19,2,10.283333333333331
B0002650,AI673,BA148,2025-07-16 08:09:00,2025-07-16 08:54:22,30,694.7821109207077,Manual,45.38,53.48,0,45.36666666666667,1,8,2,15.366666666666667
B0003718,SQ357,SQ693,2025-07-16 12:54:00,2025-07-16 14:06:05,60,897.0443952902318,Manual,72.09,81.13,0,72.08333333333333,1,12,2,12.083333333333329
B0001608,SQ826,SQ410,2025-07-16 15:46:00,2025-07-16 16:55:59,75,518.9622539720116,Auto,70.0,70.0,1,69.98333333333333,0,15,2,-5.016666666666666
B0000634,LH879,AI217,2025-07-16 16:29:00,2025-07-16 18:01:34,90,1141.3884498992657,Manual,92.58,87.69,1,92.56666666666666,1,16,2,2.566666666666663
B0002434,EK791,AI903,2025-07-16 13:27:00,2025-07-16 15:03:36,90,702.5389007238568,Auto,96.61,86.16,1,96.6,1,13,2,6.599999999999994
B0000543,AI447,SQ686,2025-07-16 06:49:00,2025-07-16 07:18:15,30,1000.0530179838878,Manual,29.26,21.23,1,29.25,0,6,2,-0.75
B0002891,BA603,SQ500,2025-07-16 08:56:00,2025-07-16 09:44:23,45,813.1641753883503,Manual,48.4,55.65,0,48.38333333333333,1,8,2,3.383333333333333
B0004737,LH307,AI483,2025-07-16 17:18:00,2025-07-16 18:44:36,75,727.0462967177803,Manual,86.61,91.39,0,86.6,1,17,2,11.599999999999994
B0004994,BA382,EK135,2025-07-16 02:19:00,2025-07-16 03:18:45,60,787.1105766664265,Manual,59.76,69.4,0,59.75,0,2,2,-0.25
B0001521,SQ605,LH639,2025-07-16 01:36:00,2025-07-16 03:33:05,90,581.9100486499476,Manual,117.09,117.09,1,117.08333333333333,1,1,2,27.08333333333333
B0003590,LH167,BA250,2025-07-16 09:16:00,2025-07-16 10:38:20,75,354.803642491657,Auto,82.35,86.8,0,82.33333333333333,1,9,2,7.333333333333329
B0004916,BA747,SQ715,2025-07-16 14:18:00,2025-07-16 15:42:14,90,651.5387625327086,Auto,84.24,86.45,0,84.23333333333333,0,14,2,-5.766666666666666
B0004362,AI524,AI249,2025-07-16 18:02:00,2025-07-16 19:09:20,60,862.8463502022777,Manual,67.35,73.89,0,67.33333333333333,1,18,2,7.333333333333329
B0000409,BA609,SQ111,2025-07-16 16:53:00,2025-07-16 18:30:40,90,288.68058307527525,Auto,97.68,97.68,1,97.66666666666667,1,16,2,7.666666666666671
B0001593,BA212,EK999,2025-07-16 21:14:00,2025-07-16 21:53:45,45,591.0758567318557,Auto,39.75,37.27,1,39.75,0,21,2,-5.25
B0002407,SQ301,LH161,2025-07-16 15:50:00,2025-07-16 17:36:12,90,1042.688115693123,Manual,106.21,101.21,1,106.2,1,15,2,16.200000000000003
B0001082,EK424,EK625,2025-07-16 01:39:00,2025-07-16 03:14:42,75,832.6324691965791,Manual,95.71,86.63,1,95.7,1,1,2,20.700000000000003
B0003870,EK943,LH576,2025-07-16 14:22:00,2025-07-16 14:57:59,30,927.4789795911736,Manual,35.98,43.59,0,35.983333333333334,1,14,2,5.983333333333334
B0001686,EK859,LH621,2025-07-16 18:07:00,2025-07-16 19:41:26,75,544.2751201193594,Auto,94.45,90.16,1,94.43333333333334,1,18,2,19.433333333333337
B0002782,SQ366,LH777,2025-07-16 21:05:00,2025-07-16 21:46:22,45,328.66072909450173,Manual,41.37,48.96,0,41.36666666666667,0,21,2,-3.633333333333333
B0003057,EK470,EK941,2025-07-16 06:35:00,2025-07-16 08:17:57,75,606.8944379056342,Auto,102.95,105.6,0,102.95,1,6,2,27.950000000000003
B0002090,LH948,SQ948,2025-07-16 12:36:00,2025-07-16 14:11:36,90,416.6451046772173,Auto,95.61,95.09,1,95.6,1,12,2,5.599999999999994
B0003720,BA708,LH466,2025-07-16 16:23:00,2025-07-16 17:04:11,30,100.0,Auto,41.2,47.17,0,41.18333333333333,1,16,2,11.18333333333333
B0001824,EK243,AI704,2025-07-16 11:38:00,2025-07-16 12:06:24,30,692.5993629812128,Auto,28.4,28.4,1,28.4,0,11,2,-1.6000000000000014
B0004749,AI863,SQ710,2025-07-16 17:34:00,2025-07-16 18:49:45,60,434.6489780433409,Auto,75.76,84.0,0,75.75,1,17,2,15.75
B0002760,SQ636,EK387,2025-07-16 10:12:00,2025-07-16 11:14:11,45,664.2639021921743,Auto,62.2,71.0,0,62.18333333333333,1,10,2,17.18333333333333
B0001888,EK479,EK257,2025-07-16 07:49:00,2025-07-16 08:47:15,45,697.844637167509,Auto,58.26,51.49,1,58.25,1,7,2,13.25
B0002055,SQ106,AI720,2025-07-16 15:45:00,2025-07-16 17:27:00,90,353.95662762947734,Auto,102.01,97.54,1,102.0,1,15,2,12.0
B0002175,SQ919,BA875,2025-07-16 19:51:00,2025-07-16 21:36:53,90,509.5838499676649,Auto,105.89,98.16,1,105.88333333333334,1,19,2,15.88333333333334
B0001126,BA651,SQ489,2025-07-16 06:07:00,2025-07-16 07:38:13,90,633.0558888391442,Auto,91.23,90.41,1,91.21666666666667,1,6,2,1.2166666666666686
B0003630,BA324,BA320,2025-07-16 02:30:00,2025-07-16 03:50:34,60,338.4030469963635,Auto,80.58,81.86,0,80.56666666666666,1,2,2,20.566666666666663
B0004840,BA637,EK317,2025-07-16 01:16:00,2025-07-16 02:18:15,60,779.9226828633354,Manual,62.26,64.26,0,62.25,1,1,2,2.25
B0004767,LH857,LH482,2025-07-16 12:57:00,2025-07-16 13:54:32,60,852.9780127218897,Manual,57.54,61.65,0,57.53333333333333,0,12,2,-2.4666666666666686
B0002165,AI432,BA557,2025-07-16 04:45:00,2025-07-16 05:40:02,45,568.5906333921859,Auto,55.04,55.04,1,55.03333333333333,1,4,2,10.033333333333331
B0004417,LH269,BA943,2025-07-16 03:21:00,2025-07-16 04:41:55,45,777.5566475619496,Manual,80.92,82.12,0,80.91666666666667,1,3,2,35.91666666666667
B0004049,AI466,LH184,2025-07-16 16:36:00,2025-07-16 17:38:38,60,812.3036639315704,Manual,62.64,70.24,0,62.63333333333333,1,16,2,2.633333333333333
B0001591,SQ395,AI791,2025-07-16 07:52:00,2025-07-16 08:44:21,45,672.3396276408768,Auto,52.37,42.43,1,52.35,1,7,2,7.350000000000001
B0002197,LH654,EK591,2025-07-16 06:37:00,2025-07-16 07:18:40,30,270.7142232468,Auto,41.67,29.69,1,41.666666666666664,1,6,2,11.666666666666664
B0000218,AI355,AI383,2025-07-16 08:42:00,2025-07-16 09:17:36,30,484.103608038964,Auto,35.61,28.93,1,35.6,1,8,2,5.600000000000001
B0003919,AI397,SQ945,2025-07-16 11:09:00,2025-07-16 11:54:59,45,550.4788323499644,Manual,45.99,54.27,0,45.983333333333334,1,11,2,0.9833333333333343
B0004981,LH511,LH158,2025-07-16 15:50:00,2025-07-16 16:47:21,45,581.2794806421582,Auto,57.35,58.87,0,57.35,1,15,2,12.350000000000001
B0002417,SQ573,LH868,2025-07-16 17:29:00,2025-07-16 18:20:06,45,997.7638417032312,Manual,51.1,43.18,1,51.1,1,17,2,6.100000000000001
B0002161,SQ897,AI880,2025-07-16 07:36:00,2025-07-16 08:55:18,60,1023.2590905529814,Manual,79.3,70.21,1,79.3,1,7,2,19.299999999999997
B0001667,EK185,SQ657,2025-07-16 16:15:00,2025-07-16 17:33:26,75,723.1757277803781,Auto,78.45,77.56,1,78.43333333333334,1,16,2,3.433333333333337
B0003004,LH833,AI947,2025-07-16 03:03:00,2025-07-16 04:28:30,75,1045.8927871636638,Manual,85.51,93.87,0,85.5,1,3,2,10.5
B0002722,LH875,AI826,2025-07-16 09:02:00,2025-07-16 10:10:58,75,474.92191284307,Auto,68.98,74.58,0,68.96666666666667,0,9,2,-6.033333333333331
B0000336,EK552,EK684,2025-07-16 14:34:00,2025-07-16 16:12:40,90,195.9397537075542,Auto,98.68,97.87,1,98.66666666666667,1,14,2,8.666666666666671
B0001789,EK846,BA848,2025-07-16 00:20:00,2025-07-16 01:06:33,30,734.2126418714915,Auto,46.56,37.24,1,46.55,1,0,2,16.549999999999997
B0004392,SQ270,EK828,2025-07-16 05:37:00,2025-07-16 06:49:10,45,572.2552038362138,Auto,72.17,79.21,0,72.16666666666667,1,5,2,27.16666666666667
B0004197,AI249,EK959,2025-07-16 06:25:00,2025-07-16 07:43:04,60,510.58396238434574,Auto,78.07,87.61,0,78.06666666666666,1,6,2,18.066666666666663
B0004242,LH155,LH521,2025-07-16 18:05:00,2025-07-16 19:39:17,75,740.7009317566014,Manual,94.29,100.72,0,94.28333333333333,1,18,2,19.28333333333333
B0001176,LH358,BA493,2025-07-16 05:10:00,2025-07-16 06:21:58,75,834.3592829407395,Manual,71.98,57.08,1,71.96666666666667,0,5,2,-3.0333333333333314
B0003536,LH485,BA773,2025-07-16 14:19:00,2025-07-16 15:14:31,45,577.5910678139135,Auto,55.53,58.08,0,55.516666666666666,1,14,2,10.516666666666666
B0000168,EK300,SQ393,2025-07-16 15:12:00,2025-07-16 15:39:27,30,557.4996726242671,Auto,27.45,19.28,1,27.45,0,15,2,-2.5500000000000007
B0001013,AI780,LH101,2025-07-16 02:03:00,2025-07-16 04:00:34,90,603.2136618512977,Auto,117.57,112.84,1,117.56666666666666,1,2,2,27.566666666666663
B0002954,AI982,EK460,2025-07-16 19:30:00,2025-07-16 21:16:05,90,313.87369191217056,Auto,106.1,114.87,0,106.08333333333333,1,19,2,16.08333333333333
B0001124,EK396,AI160,2025-07-16 14:48:00,2025-07-16 15:41:54,60,461.475221864486,Auto,53.91,49.47,1,53.9,0,14,2,-6.100000000000001
B0001236,EK950,LH835,2025-07-16 03:10:00,2025-07-16 04:05:50,45,483.9487828069454,Manual,55.84,46.79,1,55.833333333333336,1,3,2,10.833333333333336
B0004436,AI391,SQ230,2025-07-16 20:17:00,2025-07-16 22:11:19,90,723.6759224040055,Manual,114.33,124.33,0,114.31666666666666,1,20,2,24.316666666666663
B0001143,SQ699,SQ226,2025-07-16 14:17:00,2025-07-16 14:53:58,45,573.8465301004128,Auto,36.97,23.65,1,36.96666666666667,0,14,2,-8.033333333333331
B0004363,SQ845,BA759,2025-07-16 11:14:00,2025-07-16 12:04:42,45,558.040187596706,Auto,50.71,60.17,0,50.7,1,11,2,5.700000000000003
B0002169,EK253,LH793,2025-07-16 13:12:00,2025-07-16 14:04:00,45,475.952615203875,Auto,52.01,52.01,1,52.0,1,13,2,7.0
B0000890,EK242,LH445,2025-07-16 20:04:00,2025-07-16 21:07:02,45,290.6803724321752,Auto,63.05,57.7,1,63.03333333333333,1,20,2,18.03333333333333
B0001068,BA447,BA749,2025-07-16 18:52:00,2025-07-16 20:02:38,45,470.97283104343927,Auto,70.64,59.17,1,70.63333333333334,1,18,2,25.63333333333334
B0002244,BA686,BA877,2025-07-16 10:53:00,2025-07-16 12:09:15,60,612.3454977166635,Auto,76.25,68.62,1,76.25,1,10,2,16.25
B0003484,BA423,AI478,2025-07-16 13:24:00,2025-07-16 14:23:34,60,658.0206087354148,Auto,59.57,65.17,0,59.56666666666667,0,13,2,-0.43333333333333
B0001523,EK631,AI560,2025-07-16 13:05:00,2025-07-16 14:51:16,90,965.4159392612552,Manual,106.27,104.05,1,106.26666666666667,1,13,2,16.266666666666666
B0000716,AI915,SQ378,2025-07-16 17:38:00,2025-07-16 18:27:01,45,726.2387581466227,Auto,49.02,43.57,1,49.016666666666666,1,17,2,4.016666666666666
B0004231,EK638,SQ164,2025-07-16 01:22:00,2025-07-16 02:00:02,30,762.5271750872055,Manual,38.05,41.92,0,38.03333333333333,1,1,2,8.033333333333331
B0002101,EK509,EK264,2025-07-16 04:16:00,2025-07-16 05:26:34,45,1057.5424713212524,Manual,70.57,67.52,1,70.56666666666666,1,4,2,25.566666666666663
B0002208,LH681,BA102,2025-07-16 02:42:00,2025-07-16 03:19:30,30,406.1883267421273,Manual,37.5,35.45,1,37.5,1,2,2,7.5
B0001338,EK343,BA365,2025-07-16 20:53:00,2025-07-16 21:52:15,60,752.6048915081642,Auto,59.27,55.99,1,59.25,0,20,2,-0.75
B0004963,EK683,EK197,2025-07-16 07:56:00,2025-07-16 09:54:53,90,416.519034130769,Auto,118.9,120.29,0,118.88333333333334,1,7,2,28.88333333333334
B0001244,EK366,BA723,2025-07-16 07:50:00,2025-07-16 09:24:03,75,703.1946417796036,Manual,94.06,88.25,1,94.05,1,7,2,19.049999999999997
B0001961,LH342,BA489,2025-07-16 01:43:00,2025-07-16 03:31:13,90,831.8696406660096,Auto,108.22,105.71,1,108.21666666666667,1,1,2,18.21666666666667
B0002666,BA981,BA210,2025-07-16 03:12:00,2025-07-16 04:08:14,30,988.1706572508584,Manual,56.25,58.45,0,56.233333333333334,1,3,2,26.233333333333334
B0004079,LH686,AI508,2025-07-16 20:51:00,2025-07-16 21:33:08,30,503.6317742976168,Auto,42.14,48.58,0,42.13333333333333,1,20,2,12.133333333333333
B0002136,BA973,BA733,2025-07-16 15:36:00,2025-07-16 16:44:03,75,651.9091462714017,Auto,68.06,62.1,1,68.05,0,15,2,-6.950000000000003
B0001513,LH863,LH680,2025-07-16 16:07:00,2025-07-16 17:52:36,90,835.1885734841093,Manual,105.61,101.77,1,105.6,1,16,2,15.599999999999994
B0001534,BA335,EK432,2025-07-16 06:14:00,2025-07-16 07:42:19,90,801.0094792191858,Auto,88.33,85.4,1,88.31666666666666,0,6,2,-1.6833333333333371
B0002727,SQ497,AI933,2025-07-16 19:57:00,2025-07-16 21:38:44,90,573.5087755406781,Manual,101.74,105.41,0,101.73333333333333,1,19,2,11.733333333333334
B0002099,EK387,LH944,2025-07-16 05:51:00,2025-07-16 07:32:23,75,433.3368504137601,Auto,101.39,100.07,1,101.38333333333334,1,5,2,26.38333333333334
B0003084,LH437,EK693,2025-07-16 07:29:00,2025-07-16 09:09:02,75,389.0027887729884,Auto,100.04,107.3,0,100.03333333333333,1,7,2,25.03333333333333
B0002039,BA694,LH543,2025-07-16 05:01:00,2025-07-16 05:39:51,30,827.9544132481336,Manual,38.85,36.15,1,38.85,1,5,2,8.850000000000001
B0004131,LH107,SQ757,2025-07-16 02:01:00,2025-07-16 03:42:50,90,665.6560783678328,Manual,101.83,108.59,0,101.83333333333333,1,2,2,11.833333333333329
B0002532,AI607,EK468,2025-07-16 15:33:00,2025-07-16 16:37:40,75,571.4018445678817,Auto,64.67,73.13,0,64.66666666666667,0,15,2,-10.333333333333329
B0002973,AI963,LH206,2025-07-16 06:33:00,2025-07-16 07:50:11,45,401.3474571224294,Auto,77.19,79.87,0,77.18333333333334,1,6,2,32.18333333333334
B0004023,BA213,BA363,2025-07-16 02:36:00,2025-07-16 04:09:07,75,687.6709424802133,Manual,93.13,96.15,0,93.11666666666666,1,2,2,18.11666666666666
