Bag_Tag_ID,Flight_Number,Damage_Reported_Flag,Damage_Claim_Type,Damage_Reported_Time,Flight_Arrival_Time,Zone_of_Damage,Baggage_Type,Time_To_Report_Damage,Repeat_Zone_Incidents,Calculated_Time_To_Report_Damage,Is_Damaged_Bag,Damage_Reported_Hour,Damage_Reported_Day_of_Week,Damage_Report_Lag_Category
B0003019,LH580,0,Missing Handle,2025-07-16 01:11:00,2025-07-16 01:11:00,Unspecified Handling Zone,Soft Shell,0.0,0,0.0,0,1,2,Immediate (0-5 min)
B0003020,SQ790,0,Liquid Damage,2025-07-16 13:29:00,2025-07-16 13:29:00,Unspecified Handling Zone,Hard Shell,0.0,0,0.0,0,13,2,Immediate (0-5 min)
B0003021,AI562,0,Zipper Malfunction,2025-07-16 12:23:00,2025-07-16 12:23:00,Unspecified Handling Zone,Soft Shell,0.0,0,0.0,0,12,2,Immediate (0-5 min)
B0003022,SQ104,0,Missing Handle,2025-07-16 11:38:00,2025-07-16 11:38:00,Unspecified Handling Zone,Fragile,0.0,0,0.0,0,11,2,Immediate (0-5 min)
B0003023,AI251,0,Lost Contents,2025-07-16 03:34:00,2025-07-16 03:34:00,Unspecified Handling Zone,Regular,0.0,0,0.0,0,3,2,Immediate (0-5 min)
B0003024,LH496,0,Dented Casing,2025-07-16 10:59:00,2025-07-16 10:59:00,Unspecified Handling Zone,Soft Shell,0.0,0,0.0,0,10,2,Immediate (0-5 min)
B0003025,LH108,0,Broken Wheel,2025-07-16 08:18:00,2025-07-16 08:18:00,Unspecified Handling Zone,Fragile,0.0,0,0.0,0,8,2,Immediate (0-5 min)
B0003026,EK151,0,Dented Casing,2025-07-16 13:27:00,2025-07-16 13:27:00,Unspecified Handling Zone,Regular,0.0,0,0.0,0,13,2,Immediate (0-5 min)
B0003027,BA111,0,Airline Tag Removed,2025-07-16 06:40:00,2025-07-16 06:40:00,Unspecified Handling Zone,Regular,0.0,0,0.0,0,6,2,Immediate (0-5 min)
B0003028,SQ772,0,Airline Tag Removed,2025-07-16 10:15:00,2025-07-16 10:15:00,Unspecified Handling Zone,Soft Shell,0.0,0,0.0,0,10,2,Immediate (0-5 min)
B0003029,LH179,0,Torn Fabric,2025-07-16 02:08:00,2025-07-16 02:08:00,Unspecified Handling Zone,Hard Shell,0.0,0,0.0,0,2,2,Immediate (0-5 min)
B0003030,AI480,0,Dented Casing,2025-07-16 22:17:00,2025-07-16 22:17:00,Unspecified Handling Zone,Fragile,0.0,0,0.0,0,22,2,Immediate (0-5 min)
B0003031,EK890,0,Cracked Shell,2025-07-16 14:09:00,2025-07-16 14:09:00,Unspecified Handling Zone,Regular,0.0,0,0.0,0,14,2,Immediate (0-5 min)
B0003032,AI691,0,Liquid Damage,2025-07-16 00:16:00,2025-07-16 00:16:00,Unspecified Handling Zone,Fragile,0.0,0,0.0,0,0,2,Immediate (0-5 min)
B0003033,AI415,0,Liquid Damage,2025-07-16 22:27:00,2025-07-16 22:27:00,Unspecified Handling Zone,Fragile,0.0,0,0.0,0,22,2,Immediate (0-5 min)
B0003034,BA393,0,Torn Fabric,2025-07-16 15:14:00,2025-07-16 15:14:00,Unspecified Handling Zone,Fragile,0.0,0,0.0,0,15,2,Immediate (0-5 min)
B0003035,BA794,0,Airline Tag Removed,2025-07-16 03:56:00,2025-07-16 03:56:00,Unspecified Handling Zone,Hard Shell,0.0,0,0.0,0,3,2,Immediate (0-5 min)
B0003036,EK341,0,Missing Handle,2025-07-16 03:34:00,2025-07-16 03:34:00,Unspecified Handling Zone,Regular,0.0,0,0.0,0,3,2,Immediate (0-5 min)
B0003037,BA443,0,Zipper Malfunction,2025-07-16 00:02:00,2025-07-16 00:02:00,Unspecified Handling Zone,Fragile,0.0,0,0.0,0,0,2,Immediate (0-5 min)
B0003038,SQ456,0,Dented Casing,2025-07-16 11:42:00,2025-07-16 11:42:00,Unspecified Handling Zone,Hard Shell,0.0,0,0.0,0,11,2,Immediate (0-5 min)
B0003039,SQ794,0,Zipper Malfunction,2025-07-16 14:27:00,2025-07-16 14:27:00,Unspecified Handling Zone,Hard Shell,0.0,0,0.0,0,14,2,Immediate (0-5 min)
B0003040,LH879,0,Scratches/Scuffs,2025-07-16 05:41:00,2025-07-16 05:41:00,Unspecified Handling Zone,Regular,0.0,0,0.0,0,5,2,Immediate (0-5 min)
B0003041,SQ967,0,Missing Handle,2025-07-16 01:36:00,2025-07-16 01:36:00,Unspecified Handling Zone,Regular,0.0,0,0.0,0,1,2,Immediate (0-5 min)
B0003042,AI943,0,Zipper Malfunction,2025-07-16 15:11:00,2025-07-16 15:11:00,Unspecified Handling Zone,Regular,0.0,0,0.0,0,15,2,Immediate (0-5 min)
B0003043,BA268,0,Dented Casing,2025-07-16 05:51:00,2025-07-16 05:51:00,Unspecified Handling Zone,Hard Shell,0.0,0,0.0,0,5,2,Immediate (0-5 min)
B0003044,SQ732,0,Dented Casing,2025-07-16 16:46:00,2025-07-16 16:46:00,Unspecified Handling Zone,Fragile,0.0,0,0.0,0,16,2,Immediate (0-5 min)
B0003045,SQ182,0,Scratches/Scuffs,2025-07-16 12:17:00,2025-07-16 12:17:00,Unspecified Handling Zone,Regular,0.0,0,0.0,0,12,2,Immediate (0-5 min)
B0003046,SQ106,0,Broken Wheel,2025-07-16 08:36:00,2025-07-16 08:36:00,Unspecified Handling Zone,Hard Shell,0.0,0,0.0,0,8,2,Immediate (0-5 min)
B0003047,EK466,0,Broken Wheel,2025-07-16 11:04:00,2025-07-16 11:04:00,Unspecified Handling Zone,Hard Shell,0.0,0,0.0,0,11,2,Immediate (0-5 min)
B0003048,AI802,0,Airline Tag Removed,2025-07-16 03:26:00,2025-07-16 03:26:00,Unspecified Handling Zone,Hard Shell,0.0,0,0.0,0,3,2,Immediate (0-5 min)
B0003049,SQ445,0,Liquid Damage,2025-07-16 14:40:00,2025-07-16 14:40:00,Unspecified Handling Zone,Fragile,0.0,0,0.0,0,14,2,Immediate (0-5 min)
B0003050,EK910,0,Torn Fabric,2025-07-16 20:31:00,2025-07-16 20:31:00,Unspecified Handling Zone,Soft Shell,0.0,0,0.0,0,20,2,Immediate (0-5 min)
B0003051,LH231,0,Missing Handle,2025-07-16 13:16:00,2025-07-16 13:16:00,Unspecified Handling Zone,Hard Shell,0.0,0,0.0,0,13,2,Immediate (0-5 min)
B0003052,AI217,0,Zipper Malfunction,2025-07-16 01:45:00,2025-07-16 01:45:00,Unspecified Handling Zone,Regular,0.0,0,0.0,0,1,2,Immediate (0-5 min)
B0003053,LH205,0,Dented Casing,2025-07-16 01:41:00,2025-07-16 01:41:00,Unspecified Handling Zone,Soft Shell,0.0,0,0.0,0,1,2,Immediate (0-5 min)
B0003054,LH564,0,Dented Casing,2025-07-16 06:51:00,2025-07-16 06:51:00,Unspecified Handling Zone,Fragile,0.0,0,0.0,0,6,2,Immediate (0-5 min)
B0003055,LH972,0,Airline Tag Removed,2025-07-16 20:35:00,2025-07-16 20:35:00,Unspecified Handling Zone,Soft Shell,0.0,0,0.0,0,20,2,Immediate (0-5 min)
B0003056,EK187,0,Dented Casing,2025-07-16 00:43:00,2025-07-16 00:43:00,Unspecified Handling Zone,Regular,0.0,0,0.0,0,0,2,Immediate (0-5 min)
B0003057,AI714,0,Dented Casing,2025-07-16 00:01:00,2025-07-16 00:01:00,Unspecified Handling Zone,Soft Shell,0.0,0,0.0,0,0,2,Immediate (0-5 min)
B0003058,BA549,0,Dented Casing,2025-07-16 11:41:00,2025-07-16 11:41:00,Unspecified Handling Zone,Fragile,0.0,0,0.0,0,11,2,Immediate (0-5 min)
B0003059,BA510,0,Zipper Malfunction,2025-07-16 07:19:00,2025-07-16 07:19:00,Unspecified Handling Zone,Regular,0.0,0,0.0,0,7,2,Immediate (0-5 min)
B0003060,LH968,0,Dented Casing,2025-07-16 07:40:00,2025-07-16 07:40:00,Unspecified Handling Zone,Fragile,0.0,0,0.0,0,7,2,Immediate (0-5 min)
B0003061,EK379,0,Dented Casing,2025-07-16 02:30:00,2025-07-16 02:30:00,Unspecified Handling Zone,Hard Shell,0.0,0,0.0,0,2,2,Immediate (0-5 min)
B0003062,EK345,0,Liquid Damage,2025-07-16 17:48:00,2025-07-16 17:48:00,Unspecified Handling Zone,Hard Shell,0.0,0,0.0,0,17,2,Immediate (0-5 min)
B0003063,AI563,0,Liquid Damage,2025-07-16 19:55:00,2025-07-16 19:55:00,Unspecified Handling Zone,Regular,0.0,0,0.0,0,19,2,Immediate (0-5 min)
B0003064,LH309,0,Cracked Shell,2025-07-16 16:30:00,2025-07-16 16:30:00,Unspecified Handling Zone,Soft Shell,0.0,0,0.0,0,16,2,Immediate (0-5 min)
B0003065,BA736,0,Broken Wheel,2025-07-16 03:06:00,2025-07-16 03:06:00,Unspecified Handling Zone,Hard Shell,0.0,0,0.0,0,3,2,Immediate (0-5 min)
B0003066,EK668,0,Zipper Malfunction,2025-07-16 20:23:00,2025-07-16 20:23:00,Unspecified Handling Zone,Hard Shell,0.0,0,0.0,0,20,2,Immediate (0-5 min)
B0003067,AI377,0,Dented Casing,2025-07-16 18:22:00,2025-07-16 18:22:00,Unspecified Handling Zone,Regular,0.0,0,0.0,0,18,2,Immediate (0-5 min)
B0003068,AI309,0,Dented Casing,2025-07-16 09:35:00,2025-07-16 09:35:00,Unspecified Handling Zone,Regular,0.0,0,0.0,0,9,2,Immediate (0-5 min)
B0003069,SQ457,0,Scratches/Scuffs,2025-07-16 16:40:00,2025-07-16 16:40:00,Unspecified Handling Zone,Hard Shell,0.0,0,0.0,0,16,2,Immediate (0-5 min)
B0003070,LH797,0,Scratches/Scuffs,2025-07-16 12:31:00,2025-07-16 12:31:00,Unspecified Handling Zone,Regular,0.0,0,0.0,0,12,2,Immediate (0-5 min)
B0003071,EK935,0,Torn Fabric,2025-07-16 12:05:00,2025-07-16 12:05:00,Unspecified Handling Zone,Fragile,0.0,0,0.0,0,12,2,Immediate (0-5 min)
B0003072,AI365,0,Broken Wheel,2025-07-16 07:56:00,2025-07-16 07:56:00,Unspecified Handling Zone,Regular,0.0,0,0.0,0,7,2,Immediate (0-5 min)
B0003073,AI250,0,Torn Fabric,2025-07-16 19:27:00,2025-07-16 19:27:00,Unspecified Handling Zone,Fragile,0.0,0,0.0,0,19,2,Immediate (0-5 min)
B0003074,EK791,0,Missing Handle,2025-07-16 04:42:00,2025-07-16 04:42:00,Unspecified Handling Zone,Hard Shell,0.0,0,0.0,0,4,2,Immediate (0-5 min)
B0003075,BA281,0,Zipper Malfunction,2025-07-16 15:06:00,2025-07-16 15:06:00,Unspecified Handling Zone,Hard Shell,0.0,0,0.0,0,15,2,Immediate (0-5 min)
B0003076,SQ194,0,Broken Wheel,2025-07-16 08:15:00,2025-07-16 08:15:00,Unspecified Handling Zone,Hard Shell,0.0,0,0.0,0,8,2,Immediate (0-5 min)
B0003077,LH162,0,Missing Handle,2025-07-16 12:40:00,2025-07-16 12:40:00,Unspecified Handling Zone,Fragile,0.0,0,0.0,0,12,2,Immediate (0-5 min)
B0003078,LH107,0,Dented Casing,2025-07-16 05:49:00,2025-07-16 05:49:00,Unspecified Handling Zone,Soft Shell,0.0,0,0.0,0,5,2,Immediate (0-5 min)
B0003079,SQ643,0,Torn Fabric,2025-07-16 20:30:00,2025-07-16 20:30:00,Unspecified Handling Zone,Regular,0.0,0,0.0,0,20,2,Immediate (0-5 min)
B0003080,BA852,0,Broken Wheel,2025-07-16 00:55:00,2025-07-16 00:55:00,Unspecified Handling Zone,Soft Shell,0.0,0,0.0,0,0,2,Immediate (0-5 min)
B0003081,AI968,0,Torn Fabric,2025-07-16 18:01:00,2025-07-16 18:01:00,Unspecified Handling Zone,Regular,0.0,0,0.0,0,18,2,Immediate (0-5 min)
B0003082,LH197,0,Zipper Malfunction,2025-07-16 22:06:00,2025-07-16 22:06:00,Unspecified Handling Zone,Regular,0.0,0,0.0,0,22,2,Immediate (0-5 min)
B0003083,AI934,0,Zipper Malfunction,2025-07-16 02:26:00,2025-07-16 02:26:00,Unspecified Handling Zone,Regular,0.0,0,0.0,0,2,2,Immediate (0-5 min)
B0003084,AI688,0,Airline Tag Removed,2025-07-16 16:50:00,2025-07-16 16:50:00,Unspecified Handling Zone,Regular,0.0,0,0.0,0,16,2,Immediate (0-5 min)
B0003085,EK176,0,Scratches/Scuffs,2025-07-16 17:24:00,2025-07-16 17:24:00,Unspecified Handling Zone,Soft Shell,0.0,0,0.0,0,17,2,Immediate (0-5 min)
B0003086,AI802,0,Lost Contents,2025-07-16 05:53:00,2025-07-16 05:53:00,Unspecified Handling Zone,Hard Shell,0.0,0,0.0,0,5,2,Immediate (0-5 min)
B0003087,EK799,0,Broken Wheel,2025-07-16 20:13:00,2025-07-16 20:13:00,Unspecified Handling Zone,Regular,0.0,0,0.0,0,20,2,Immediate (0-5 min)
B0003088,SQ428,0,Liquid Damage,2025-07-16 16:18:00,2025-07-16 16:18:00,Unspecified Handling Zone,Hard Shell,0.0,0,0.0,0,16,2,Immediate (0-5 min)
B0003089,EK725,0,Lost Contents,2025-07-16 13:28:00,2025-07-16 13:28:00,Unspecified Handling Zone,Hard Shell,0.0,0,0.0,0,13,2,Immediate (0-5 min)
B0003090,EK747,0,Dented Casing,2025-07-16 17:51:00,2025-07-16 17:51:00,Unspecified Handling Zone,Regular,0.0,0,0.0,0,17,2,Immediate (0-5 min)
B0003091,BA494,0,Liquid Damage,2025-07-16 04:23:00,2025-07-16 04:23:00,Unspecified Handling Zone,Hard Shell,0.0,0,0.0,0,4,2,Immediate (0-5 min)
B0003092,SQ230,0,Liquid Damage,2025-07-16 14:34:00,2025-07-16 14:34:00,Unspecified Handling Zone,Hard Shell,0.0,0,0.0,0,14,2,Immediate (0-5 min)
B0003093,BA998,0,Broken Wheel,2025-07-16 09:20:00,2025-07-16 09:20:00,Unspecified Handling Zone,Soft Shell,0.0,0,0.0,0,9,2,Immediate (0-5 min)
B0003094,LH541,0,Torn Fabric,2025-07-16 19:08:00,2025-07-16 19:08:00,Unspecified Handling Zone,Hard Shell,0.0,0,0.0,0,19,2,Immediate (0-5 min)
B0003095,LH948,0,Cracked Shell,2025-07-16 02:57:00,2025-07-16 02:57:00,Unspecified Handling Zone,Fragile,0.0,0,0.0,0,2,2,Immediate (0-5 min)
B0003096,LH447,0,Airline Tag Removed,2025-07-16 16:34:00,2025-07-16 16:34:00,Unspecified Handling Zone,Fragile,0.0,0,0.0,0,16,2,Immediate (0-5 min)
B0003097,EK294,0,Missing Handle,2025-07-16 22:37:00,2025-07-16 22:37:00,Unspecified Handling Zone,Soft Shell,0.0,0,0.0,0,22,2,Immediate (0-5 min)
B0003098,AI917,0,Missing Handle,2025-07-16 21:26:00,2025-07-16 21:26:00,Unspecified Handling Zone,Regular,0.0,0,0.0,0,21,2,Immediate (0-5 min)
B0003099,LH187,0,Torn Fabric,2025-07-16 15:10:00,2025-07-16 15:10:00,Unspecified Handling Zone,Soft Shell,0.0,0,0.0,0,15,2,Immediate (0-5 min)
B0003100,BA530,0,Missing Handle,2025-07-16 14:15:00,2025-07-16 14:15:00,Unspecified Handling Zone,Hard Shell,0.0,0,0.0,0,14,2,Immediate (0-5 min)
B0003101,EK440,0,Torn Fabric,2025-07-16 15:30:00,2025-07-16 15:30:00,Unspecified Handling Zone,Regular,0.0,0,0.0,0,15,2,Immediate (0-5 min)
B0003102,EK822,0,Broken Wheel,2025-07-16 09:08:00,2025-07-16 09:08:00,Unspecified Handling Zone,Fragile,0.0,0,0.0,0,9,2,Immediate (0-5 min)
B0003103,AI644,0,Broken Wheel,2025-07-16 06:56:00,2025-07-16 06:56:00,Unspecified Handling Zone,Regular,0.0,0,0.0,0,6,2,Immediate (0-5 min)
B0003104,EK780,0,Broken Wheel,2025-07-16 05:59:00,2025-07-16 05:59:00,Unspecified Handling Zone,Hard Shell,0.0,0,0.0,0,5,2,Immediate (0-5 min)
B0003105,SQ481,0,Broken Wheel,2025-07-16 05:09:00,2025-07-16 05:09:00,Unspecified Handling Zone,Hard Shell,0.0,0,0.0,0,5,2,Immediate (0-5 min)
B0003106,AI350,0,Cracked Shell,2025-07-16 13:36:00,2025-07-16 13:36:00,Unspecified Handling Zone,Fragile,0.0,0,0.0,0,13,2,Immediate (0-5 min)
B0003107,BA253,0,Broken Wheel,2025-07-16 13:50:00,2025-07-16 13:50:00,Unspecified Handling Zone,Soft Shell,0.0,0,0.0,0,13,2,Immediate (0-5 min)
B0003108,BA590,0,Airline Tag Removed,2025-07-16 14:30:00,2025-07-16 14:30:00,Unspecified Handling Zone,Fragile,0.0,0,0.0,0,14,2,Immediate (0-5 min)
B0003109,SQ950,0,Torn Fabric,2025-07-16 04:40:00,2025-07-16 04:40:00,Unspecified Handling Zone,Regular,0.0,0,0.0,0,4,2,Immediate (0-5 min)
B0003110,EK487,0,Zipper Malfunction,2025-07-16 19:45:00,2025-07-16 19:45:00,Unspecified Handling Zone,Hard Shell,0.0,0,0.0,0,19,2,Immediate (0-5 min)
B0003111,SQ758,0,Broken Wheel,2025-07-16 17:19:00,2025-07-16 17:19:00,Unspecified Handling Zone,Fragile,0.0,0,0.0,0,17,2,Immediate (0-5 min)
B0003112,SQ793,0,Zipper Malfunction,2025-07-16 01:00:00,2025-07-16 01:00:00,Unspecified Handling Zone,Regular,0.0,0,0.0,0,1,2,Immediate (0-5 min)
B0003113,BA604,0,Lost Contents,2025-07-16 10:57:00,2025-07-16 10:57:00,Unspecified Handling Zone,Hard Shell,0.0,0,0.0,0,10,2,Immediate (0-5 min)
B0003114,BA366,0,Dented Casing,2025-07-16 03:42:00,2025-07-16 03:42:00,Unspecified Handling Zone,Hard Shell,0.0,0,0.0,0,3,2,Immediate (0-5 min)
B0003115,EK658,0,Lost Contents,2025-07-16 00:16:00,2025-07-16 00:16:00,Unspecified Handling Zone,Soft Shell,0.0,0,0.0,0,0,2,Immediate (0-5 min)
B0003116,BA531,0,Torn Fabric,2025-07-16 02:17:00,2025-07-16 02:17:00,Unspecified Handling Zone,Soft Shell,0.0,0,0.0,0,2,2,Immediate (0-5 min)
B0003117,AI360,0,Torn Fabric,2025-07-16 09:41:00,2025-07-16 09:41:00,Unspecified Handling Zone,Soft Shell,0.0,0,0.0,0,9,2,Immediate (0-5 min)
B0003118,AI625,0,Missing Handle,2025-07-16 22:39:00,2025-07-16 22:39:00,Unspecified Handling Zone,Hard Shell,0.0,0,0.0,0,22,2,Immediate (0-5 min)
B0003119,EK137,0,Torn Fabric,2025-07-16 03:23:00,2025-07-16 03:23:00,Unspecified Handling Zone,Fragile,0.0,0,0.0,0,3,2,Immediate (0-5 min)
B0003120,AI574,0,Cracked Shell,2025-07-16 20:49:00,2025-07-16 20:49:00,Unspecified Handling Zone,Hard Shell,0.0,0,0.0,0,20,2,Immediate (0-5 min)
B0003121,LH155,0,Zipper Malfunction,2025-07-16 01:22:00,2025-07-16 01:22:00,Unspecified Handling Zone,Fragile,0.0,0,0.0,0,1,2,Immediate (0-5 min)
B0003122,LH383,0,Zipper Malfunction,2025-07-16 10:43:00,2025-07-16 10:43:00,Unspecified Handling Zone,Soft Shell,0.0,0,0.0,0,10,2,Immediate (0-5 min)
B0003123,BA605,0,Missing Handle,2025-07-16 14:00:00,2025-07-16 14:00:00,Unspecified Handling Zone,Hard Shell,0.0,0,0.0,0,14,2,Immediate (0-5 min)
B0003124,LH622,0,Torn Fabric,2025-07-16 03:51:00,2025-07-16 03:51:00,Unspecified Handling Zone,Regular,0.0,0,0.0,0,3,2,Immediate (0-5 min)
B0003125,EK152,0,Lost Contents,2025-07-16 20:02:00,2025-07-16 20:02:00,Unspecified Handling Zone,Fragile,0.0,0,0.0,0,20,2,Immediate (0-5 min)
B0003126,SQ552,0,Scratches/Scuffs,2025-07-16 01:57:00,2025-07-16 01:57:00,Unspecified Handling Zone,Regular,0.0,0,0.0,0,1,2,Immediate (0-5 min)
B0003127,EK304,0,Liquid Damage,2025-07-16 17:26:00,2025-07-16 17:26:00,Unspecified Handling Zone,Regular,0.0,0,0.0,0,17,2,Immediate (0-5 min)
B0003128,BA624,0,Missing Handle,2025-07-16 03:08:00,2025-07-16 03:08:00,Unspecified Handling Zone,Soft Shell,0.0,0,0.0,0,3,2,Immediate (0-5 min)
B0003129,BA525,0,Broken Wheel,2025-07-16 19:14:00,2025-07-16 19:14:00,Unspecified Handling Zone,Fragile,0.0,0,0.0,0,19,2,Immediate (0-5 min)
B0003130,SQ881,0,Torn Fabric,2025-07-16 09:21:00,2025-07-16 09:21:00,Unspecified Handling Zone,Regular,0.0,0,0.0,0,9,2,Immediate (0-5 min)
B0003131,LH333,0,Zipper Malfunction,2025-07-16 13:30:00,2025-07-16 13:30:00,Unspecified Handling Zone,Soft Shell,0.0,0,0.0,0,13,2,Immediate (0-5 min)
B0003132,SQ211,0,Dented Casing,2025-07-16 12:19:00,2025-07-16 12:19:00,Unspecified Handling Zone,Hard Shell,0.0,0,0.0,0,12,2,Immediate (0-5 min)
B0003133,BA753,0,Liquid Damage,2025-07-16 21:01:00,2025-07-16 21:01:00,Unspecified Handling Zone,Soft Shell,0.0,0,0.0,0,21,2,Immediate (0-5 min)
B0003134,BA431,0,Missing Handle,2025-07-16 06:50:00,2025-07-16 06:50:00,Unspecified Handling Zone,Hard Shell,0.0,0,0.0,0,6,2,Immediate (0-5 min)
B0003135,AI513,0,Cracked Shell,2025-07-16 07:38:00,2025-07-16 07:38:00,Unspecified Handling Zone,Regular,0.0,0,0.0,0,7,2,Immediate (0-5 min)
B0003136,EK307,0,Airline Tag Removed,2025-07-16 19:30:00,2025-07-16 19:30:00,Unspecified Handling Zone,Soft Shell,0.0,0,0.0,0,19,2,Immediate (0-5 min)
B0003137,LH698,0,Liquid Damage,2025-07-16 17:40:00,2025-07-16 17:40:00,Unspecified Handling Zone,Soft Shell,0.0,0,0.0,0,17,2,Immediate (0-5 min)
B0003138,AI886,0,Cracked Shell,2025-07-16 09:55:00,2025-07-16 09:55:00,Unspecified Handling Zone,Fragile,0.0,0,0.0,0,9,2,Immediate (0-5 min)
B0003139,AI359,0,Missing Handle,2025-07-16 16:12:00,2025-07-16 16:12:00,Unspecified Handling Zone,Hard Shell,0.0,0,0.0,0,16,2,Immediate (0-5 min)
B0003140,SQ697,0,Torn Fabric,2025-07-16 00:51:00,2025-07-16 00:51:00,Unspecified Handling Zone,Fragile,0.0,0,0.0,0,0,2,Immediate (0-5 min)
B0003141,EK566,0,Airline Tag Removed,2025-07-16 22:30:00,2025-07-16 22:30:00,Unspecified Handling Zone,Fragile,0.0,0,0.0,0,22,2,Immediate (0-5 min)
B0003142,LH624,0,Dented Casing,2025-07-16 05:17:00,2025-07-16 05:17:00,Unspecified Handling Zone,Hard Shell,0.0,0,0.0,0,5,2,Immediate (0-5 min)
B0003143,EK400,0,Airline Tag Removed,2025-07-16 22:51:00,2025-07-16 22:51:00,Unspecified Handling Zone,Hard Shell,0.0,0,0.0,0,22,2,Immediate (0-5 min)
B0003144,LH126,0,Scratches/Scuffs,2025-07-16 15:37:00,2025-07-16 15:37:00,Unspecified Handling Zone,Hard Shell,0.0,0,0.0,0,15,2,Immediate (0-5 min)
B0003145,SQ119,0,Lost Contents,2025-07-16 07:41:00,2025-07-16 07:41:00,Unspecified Handling Zone,Soft Shell,0.0,0,0.0,0,7,2,Immediate (0-5 min)
B0003146,EK376,0,Torn Fabric,2025-07-16 12:39:00,2025-07-16 12:39:00,Unspecified Handling Zone,Regular,0.0,0,0.0,0,12,2,Immediate (0-5 min)
B0003147,LH458,0,Torn Fabric,2025-07-16 18:27:00,2025-07-16 18:27:00,Unspecified Handling Zone,Fragile,0.0,0,0.0,0,18,2,Immediate (0-5 min)
B0003148,AI444,0,Missing Handle,2025-07-16 01:56:00,2025-07-16 01:56:00,Unspecified Handling Zone,Soft Shell,0.0,0,0.0,0,1,2,Immediate (0-5 min)
B0003149,SQ600,0,Broken Wheel,2025-07-16 04:21:00,2025-07-16 04:21:00,Unspecified Handling Zone,Fragile,0.0,0,0.0,0,4,2,Immediate (0-5 min)
B0003150,LH788,0,Airline Tag Removed,2025-07-16 14:04:00,2025-07-16 14:04:00,Unspecified Handling Zone,Regular,0.0,0,0.0,0,14,2,Immediate (0-5 min)
B0003151,BA446,0,Liquid Damage,2025-07-16 02:56:00,2025-07-16 02:56:00,Unspecified Handling Zone,Fragile,0.0,0,0.0,0,2,2,Immediate (0-5 min)
B0003152,SQ681,0,Lost Contents,2025-07-16 20:18:00,2025-07-16 20:18:00,Unspecified Handling Zone,Hard Shell,0.0,0,0.0,0,20,2,Immediate (0-5 min)
B0003153,EK340,0,Dented Casing,2025-07-16 14:30:00,2025-07-16 14:30:00,Unspecified Handling Zone,Fragile,0.0,0,0.0,0,14,2,Immediate (0-5 min)
B0003154,EK256,0,Airline Tag Removed,2025-07-16 01:46:00,2025-07-16 01:46:00,Unspecified Handling Zone,Regular,0.0,0,0.0,0,1,2,Immediate (0-5 min)
B0003155,EK900,0,Broken Wheel,2025-07-16 17:28:00,2025-07-16 17:28:00,Unspecified Handling Zone,Regular,0.0,0,0.0,0,17,2,Immediate (0-5 min)
B0003156,AI376,0,Airline Tag Removed,2025-07-16 18:59:00,2025-07-16 18:59:00,Unspecified Handling Zone,Soft Shell,0.0,0,0.0,0,18,2,Immediate (0-5 min)
B0003157,AI693,0,Missing Handle,2025-07-16 14:43:00,2025-07-16 14:43:00,Unspecified Handling Zone,Fragile,0.0,0,0.0,0,14,2,Immediate (0-5 min)
B0003158,BA180,0,Airline Tag Removed,2025-07-16 07:49:00,2025-07-16 07:49:00,Unspecified Handling Zone,Soft Shell,0.0,0,0.0,0,7,2,Immediate (0-5 min)
B0003159,LH658,0,Cracked Shell,2025-07-16 10:15:00,2025-07-16 10:15:00,Unspecified Handling Zone,Regular,0.0,0,0.0,0,10,2,Immediate (0-5 min)
B0003160,EK889,0,Torn Fabric,2025-07-16 04:48:00,2025-07-16 04:48:00,Unspecified Handling Zone,Fragile,0.0,0,0.0,0,4,2,Immediate (0-5 min)
B0003161,LH775,0,Zipper Malfunction,2025-07-16 14:56:00,2025-07-16 14:56:00,Unspecified Handling Zone,Regular,0.0,0,0.0,0,14,2,Immediate (0-5 min)
B0003162,SQ603,0,Scratches/Scuffs,2025-07-16 09:32:00,2025-07-16 09:32:00,Unspecified Handling Zone,Regular,0.0,0,0.0,0,9,2,Immediate (0-5 min)
B0003163,SQ322,0,Torn Fabric,2025-07-16 14:50:00,2025-07-16 14:50:00,Unspecified Handling Zone,Fragile,0.0,0,0.0,0,14,2,Immediate (0-5 min)
B0003164,AI819,0,Missing Handle,2025-07-16 14:53:00,2025-07-16 14:53:00,Unspecified Handling Zone,Soft Shell,0.0,0,0.0,0,14,2,Immediate (0-5 min)
B0003165,AI142,0,Scratches/Scuffs,2025-07-16 19:28:00,2025-07-16 19:28:00,Unspecified Handling Zone,Soft Shell,0.0,0,0.0,0,19,2,Immediate (0-5 min)
B0003166,EK830,0,Torn Fabric,2025-07-16 12:06:00,2025-07-16 12:06:00,Unspecified Handling Zone,Hard Shell,0.0,0,0.0,0,12,2,Immediate (0-5 min)
B0003167,SQ347,0,Cracked Shell,2025-07-16 19:07:00,2025-07-16 19:07:00,Unspecified Handling Zone,Soft Shell,0.0,0,0.0,0,19,2,Immediate (0-5 min)
B0003168,LH778,0,Cracked Shell,2025-07-16 12:35:00,2025-07-16 12:35:00,Unspecified Handling Zone,Regular,0.0,0,0.0,0,12,2,Immediate (0-5 min)
B0003169,BA312,0,Liquid Damage,2025-07-16 18:16:00,2025-07-16 18:16:00,Unspecified Handling Zone,Fragile,0.0,0,0.0,0,18,2,Immediate (0-5 min)
