Flight_Number,Aircraft_Block_In_Time,Last_Bag_Delivery_Time,Delivery_Duration_Minutes,SLA_Met,Belt_Assigned,Ground_Crew_Assigned,Number_of_Bags,Belt_Occupancy_Status,First_Bag_Delivery_Time,Belt_Utilization_Index,Gate_Position,Weather_Condition_at_Arrival,Calculated_Delivery_Duration_Minutes,SLA_Compliance,Arrival_Hour,Arrival_Day_of_Week
AI571,2025-07-16 02:07:00,2025-07-16 02:39:50,32.84,0,B3,Crew_C,64,Very Busy,2025-07-16 02:13:39,0.84,Remote,Clear,32.833333333333336,0,2,2
AI242,2025-07-16 14:56:00,2025-07-16 15:33:21,37.35,0,B3,Crew_B,123,Very Busy,2025-07-16 15:03:22,0.78,Finger,Rain,37.35,0,14,2
AI826,2025-07-16 09:01:00,2025-07-16 09:32:00,31.0,0,B2,Crew_B,137,Busy,2025-07-16 09:07:53,0.74,Remote,Clear,31.0,0,9,2
AI414,2025-07-16 04:13:00,2025-07-16 04:44:00,31.0,0,B1,Crew_A,179,Free,2025-07-16 04:35:03,0.37,Remote,Clear,31.0,0,4,2
AI119,2025-07-16 15:48:00,2025-07-16 16:20:22,32.37,0,B1,Crew_D,66,Busy,2025-07-16 16:05:13,0.73,Remote,Clear,32.36666666666667,0,15,2
AI221,2025-07-16 08:02:00,2025-07-16 08:33:00,31.0,0,B1,Crew_A,201,Free,2025-07-16 08:19:35,0.34,Finger,Clear,31.0,0,8,2
AI716,2025-07-16 06:37:00,2025-07-16 07:16:25,39.43,0,B1,Crew_A,63,Very Busy,2025-07-16 07:10:00,0.86,Remote,Rain,39.416666666666664,0,6,2
AI249,2025-07-16 23:17:00,2025-07-16 23:49:43,32.73,0,B2,Crew_A,169,Very Busy,2025-07-16 23:29:08,0.82,Contact,Clear,32.71666666666667,0,23,2
AI201,2025-07-16 18:48:00,2025-07-16 19:19:00,31.0,0,B3,Crew_B,68,Free,2025-07-16 19:07:31,0.35,Remote,Rain,31.0,0,18,2
AI872,2025-07-16 17:00:00,2025-07-16 17:31:53,31.9,0,B4,Crew_C,226,Very Busy,2025-07-16 17:12:41,0.89,Remote,Fog,31.883333333333333,0,17,2
AI814,2025-07-16 18:11:00,2025-07-16 18:42:00,31.0,0,B3,Crew_D,66,Busy,2025-07-16 18:22:33,0.71,Remote,Clear,31.0,0,18,2
AI534,2025-07-16 06:32:00,2025-07-16 07:03:00,31.0,0,B3,Crew_A,98,Free,2025-07-16 06:53:40,0.49,Remote,Rain,31.0,0,6,2
AI577,2025-07-16 03:33:00,2025-07-16 04:04:00,31.0,0,B1,Crew_A,56,Free,2025-07-16 03:38:51,0.45,Contact,Rain,31.0,0,3,2
AI435,2025-07-16 15:07:00,2025-07-16 15:38:00,31.0,0,B3,Crew_D,178,Free,2025-07-16 15:26:08,0.39,Contact,Rain,31.0,0,15,2
AI331,2025-07-16 17:26:00,2025-07-16 17:57:00,31.0,0,B1,Crew_D,206,Free,2025-07-16 17:41:05,0.43,Contact,Clear,31.0,0,17,2
AI795,2025-07-16 11:11:00,2025-07-16 11:42:00,31.0,0,B1,Crew_D,127,Free,2025-07-16 11:22:07,0.45,Finger,Clear,31.0,0,11,2
AI548,2025-07-16 16:42:00,2025-07-16 17:13:00,31.0,0,B4,Crew_A,94,Busy,2025-07-16 16:58:09,0.66,Remote,Clear,31.0,0,16,2
AI859,2025-07-16 05:04:00,2025-07-16 05:35:00,31.0,0,B4,Crew_A,51,Free,2025-07-16 05:27:51,0.41,Remote,Clear,31.0,0,5,2
AI338,2025-07-16 13:46:00,2025-07-16 14:25:36,39.61,0,B3,Crew_D,62,Busy,2025-07-16 14:10:44,0.68,Finger,Rain,39.6,0,13,2
AI464,2025-07-16 15:42:00,2025-07-16 16:18:48,36.81,0,B3,Crew_B,97,Busy,2025-07-16 16:01:45,0.62,Contact,Fog,36.8,0,15,2
AI886,2025-07-16 14:06:00,2025-07-16 14:37:00,31.0,0,B2,Crew_A,236,Free,2025-07-16 14:25:43,0.47,Contact,Clear,31.0,0,14,2
AI201,2025-07-16 23:03:00,2025-07-16 23:35:17,32.29,0,B2,Crew_D,127,Very Busy,2025-07-16 23:22:27,0.76,Contact,Rain,32.28333333333333,0,23,2
AI719,2025-07-16 21:20:00,2025-07-16 21:51:15,31.25,0,B1,Crew_D,241,Free,2025-07-16 21:31:55,0.34,Finger,Rain,31.25,0,21,2
AI911,2025-07-16 14:12:00,2025-07-16 14:43:00,31.0,0,B3,Crew_C,97,Free,2025-07-16 14:34:52,0.32,Contact,Clear,31.0,0,14,2
AI928,2025-07-16 17:34:00,2025-07-16 18:05:00,31.0,0,B1,Crew_D,184,Free,2025-07-16 17:48:02,0.33,Remote,Fog,31.0,0,17,2
AI560,2025-07-16 10:54:00,2025-07-16 11:25:00,31.0,0,B2,Crew_C,72,Free,2025-07-16 11:01:57,0.36,Contact,Clear,31.0,0,10,2
AI823,2025-07-16 05:31:00,2025-07-16 06:03:14,32.24,0,B4,Crew_A,203,Busy,2025-07-16 05:48:26,0.73,Contact,Rain,32.233333333333334,0,5,2
AI682,2025-07-16 21:31:00,2025-07-16 22:02:35,31.6,0,B4,Crew_D,174,Busy,2025-07-16 21:51:32,0.74,Finger,Clear,31.583333333333332,0,21,2
AI675,2025-07-16 05:32:00,2025-07-16 06:03:00,31.0,0,B4,Crew_C,157,Free,2025-07-16 05:54:15,0.32,Contact,Clear,31.0,0,5,2
AI884,2025-07-16 09:20:00,2025-07-16 09:51:00,31.0,0,B3,Crew_C,244,Free,2025-07-16 09:36:51,0.42,Finger,Clear,31.0,0,9,2
AI928,2025-07-16 23:37:00,2025-07-17 00:08:00,31.0,0,B1,Crew_D,190,Free,2025-07-17 00:00:51,0.42,Finger,Clear,31.0,0,23,2
AI453,2025-07-16 11:26:00,2025-07-16 11:57:00,31.0,0,B2,Crew_C,68,Free,2025-07-16 11:43:25,0.34,Finger,Clear,31.0,0,11,2
AI706,2025-07-16 02:58:00,2025-07-16 03:29:00,31.0,0,B2,Crew_A,100,Busy,2025-07-16 03:08:13,0.66,Contact,Clear,31.0,0,2,2
AI651,2025-07-16 10:02:00,2025-07-16 10:33:00,31.0,0,B4,Crew_C,188,Busy,2025-07-16 10:24:04,0.64,Contact,Clear,31.0,0,10,2
AI120,2025-07-16 22:30:00,2025-07-16 23:01:00,31.0,0,B4,Crew_C,85,Busy,2025-07-16 22:48:49,0.67,Contact,Clear,31.0,0,22,2
AI686,2025-07-16 03:51:00,2025-07-16 04:22:00,31.0,0,B3,Crew_D,135,Busy,2025-07-16 04:15:35,0.74,Finger,Rain,31.0,0,3,2
AI614,2025-07-16 21:21:00,2025-07-16 21:52:00,31.0,0,B4,Crew_B,184,Free,2025-07-16 21:43:33,0.47,Contact,Clear,31.0,0,21,2
AI608,2025-07-16 20:54:00,2025-07-16 21:35:55,41.92,0,B2,Crew_C,135,Very Busy,2025-07-16 20:59:22,0.83,Remote,Storm,41.916666666666664,0,20,2
AI371,2025-07-16 01:19:00,2025-07-16 01:53:29,34.48,0,B1,Crew_A,87,Very Busy,2025-07-16 01:47:48,0.83,Contact,Storm,34.483333333333334,0,1,2
AI706,2025-07-16 10:17:00,2025-07-16 10:48:00,31.0,0,B2,Crew_C,134,Free,2025-07-16 10:31:58,0.46,Finger,Clear,31.0,0,10,2
AI914,2025-07-16 02:41:00,2025-07-16 03:23:28,42.47,0,B4,Crew_C,106,Very Busy,2025-07-16 02:49:42,0.79,Finger,Storm,42.46666666666667,0,2,2
AI304,2025-07-16 13:25:00,2025-07-16 13:56:00,31.0,0,B2,Crew_A,229,Free,2025-07-16 13:39:47,0.46,Finger,Clear,31.0,0,13,2
AI742,2025-07-16 22:33:00,2025-07-16 23:12:17,39.29,0,B4,Crew_C,106,Very Busy,2025-07-16 22:45:41,0.81,Finger,Clear,39.28333333333333,0,22,2
AI753,2025-07-16 17:51:00,2025-07-16 18:27:39,36.66,0,B1,Crew_B,133,Busy,2025-07-16 18:11:13,0.65,Contact,Fog,36.65,0,17,2
AI473,2025-07-16 14:09:00,2025-07-16 14:40:13,31.22,0,B3,Crew_D,137,Free,2025-07-16 14:18:54,0.38,Finger,Rain,31.216666666666665,0,14,2
AI520,2025-07-16 10:55:00,2025-07-16 11:38:09,43.15,0,B4,Crew_C,226,Very Busy,2025-07-16 11:23:14,0.79,Remote,Rain,43.15,0,10,2
AI943,2025-07-16 09:41:00,2025-07-16 10:12:00,31.0,0,B4,Crew_B,196,Free,2025-07-16 09:50:13,0.35,Finger,Rain,31.0,0,9,2
AI216,2025-07-16 04:12:00,2025-07-16 04:43:00,31.0,0,B4,Crew_D,114,Free,2025-07-16 04:19:22,0.33,Contact,Clear,31.0,0,4,2
AI762,2025-07-16 01:12:00,2025-07-16 01:46:11,34.19,0,B3,Crew_B,161,Free,2025-07-16 01:23:02,0.37,Remote,Clear,34.18333333333333,0,1,2
AI759,2025-07-16 01:46:00,2025-07-16 02:17:00,31.0,0,B1,Crew_C,139,Busy,2025-07-16 02:06:47,0.74,Remote,Clear,31.0,0,1,2
AI716,2025-07-16 09:55:00,2025-07-16 10:26:00,31.0,0,B1,Crew_D,157,Free,2025-07-16 10:12:40,0.32,Contact,Storm,31.0,0,9,2
AI959,2025-07-16 23:53:00,2025-07-17 00:24:00,31.0,0,B1,Crew_C,184,Free,2025-07-17 00:00:38,0.42,Remote,Clear,31.0,0,23,2
AI608,2025-07-16 02:15:00,2025-07-16 02:46:00,31.0,0,B4,Crew_B,237,Busy,2025-07-16 02:31:17,0.63,Contact,Clear,31.0,0,2,2
AI533,2025-07-16 06:09:00,2025-07-16 06:40:00,31.0,0,B4,Crew_D,101,Free,2025-07-16 06:20:30,0.34,Remote,Fog,31.0,0,6,2
AI360,2025-07-16 18:03:00,2025-07-16 18:36:27,33.46,0,B1,Crew_C,176,Busy,2025-07-16 18:14:59,0.69,Contact,Rain,33.45,0,18,2
AI658,2025-07-16 13:30:00,2025-07-16 14:01:00,31.0,0,B2,Crew_C,134,Busy,2025-07-16 13:49:36,0.74,Contact,Storm,31.0,0,13,2
AI586,2025-07-16 22:23:00,2025-07-16 22:57:31,34.53,0,B1,Crew_A,200,Very Busy,2025-07-16 22:31:37,0.9,Remote,Rain,34.516666666666666,0,22,2
