Passenger_ID,Bag_Tag_ID,Checkin_Time,Bag_Loaded_on_Aircraft_Time,Flight_Scheduled_Departure_Time,Load_Team_Assigned,Bag_Routing_Status,Bag_Screening_Status,Checkin_Counter_Location,Trolley_Turnaround_Time,Bag_Load_Lead_Time_Minutes,Late_Load_Flag,Calculated_Bag_Load_Lead_Time_Minutes,Calculated_Late_Load_Flag,Departure_Hour,Departure_Day_of_Week,Checkin_to_Load_Duration_Minutes
PAX38179,TAG727356,2025-07-16 18:10:00,2025-07-16 19:59:43,2025-07-16 20:19:00,Team_1,Routed,Cleared,Counter_C,11.43,19.28,0,19.283333333333335,0,20,2,109.71666666666667
PAX68017,TAG915158,2025-07-16 09:56:00,2025-07-16 11:17:03,2025-07-16 11:37:00,Team_2,Routed,Cleared,Counter_A,16.79,19.93,0,19.95,0,11,2,81.05
PAX42997,TAG891213,2025-07-16 15:45:00,2025-07-16 18:15:52,2025-07-16 18:38:00,Team_2,Routed,Cleared,Counter_C,14.12,22.12,0,22.133333333333333,0,18,2,150.86666666666667
PAX73344,TAG639178,2025-07-16 12:54:00,2025-07-16 14:19:29,2025-07-16 14:41:00,Team_1,Routed,Held,Counter_B,13.32,21.51,0,21.516666666666666,0,14,2,85.48333333333333
PAX46082,TAG810769,2025-07-16 21:02:00,2025-07-16 22:12:06,2025-07-16 22:32:00,Team_1,Routed,Cleared,Counter_B,5.68,19.9,0,19.9,0,22,2,70.1
PAX10854,TAG434713,2025-07-16 19:19:00,2025-07-16 21:09:31,2025-07-16 21:30:00,Team_2,Routed,Cleared,Counter_C,12.02,20.48,0,20.483333333333334,0,21,2,110.51666666666667
PAX49929,TAG199161,2025-07-16 18:10:00,2025-07-16 18:57:31,2025-07-16 19:21:00,Team_1,Routed,Cleared,Counter_A,17.5,23.47,0,23.483333333333334,0,19,2,47.516666666666666
PAX24249,TAG899908,2025-07-16 10:33:00,2025-07-16 11:51:52,2025-07-16 12:13:00,Team_3,Routed,Cleared,Counter_B,12.96,21.12,0,21.133333333333333,0,12,2,78.86666666666666
PAX23489,TAG818008,2025-07-16 12:31:00,2025-07-16 14:40:13,2025-07-16 14:59:00,Team_1,Routed,Cleared,Counter_B,10.43,18.77,0,18.783333333333335,0,14,2,129.21666666666667
PAX30498,TAG301225,2025-07-16 16:14:00,2025-07-16 17:25:42,2025-07-16 17:50:00,Team_3,Routed,Cleared,Counter_A,12.76,24.29,0,24.3,0,17,2,71.7
PAX52687,TAG641554,2025-07-16 19:28:00,2025-07-16 20:21:46,2025-07-16 20:41:00,Team_3,Routed,Cleared,Counter_B,11.73,19.22,0,19.233333333333334,0,20,2,53.766666666666666
PAX39979,TAG375623,2025-07-16 18:27:00,2025-07-16 20:37:27,2025-07-16 20:59:00,Team_1,Routed,Cleared,Counter_B,11.56,21.54,0,21.55,0,20,2,130.45
PAX53741,TAG862010,2025-07-16 15:24:00,2025-07-16 16:28:20,2025-07-16 16:53:00,Team_2,Routed,Cleared,Counter_C,9.41,24.65,0,24.666666666666668,0,16,2,64.33333333333333
PAX61582,TAG899743,2025-07-16 16:37:00,2025-07-16 17:43:52,2025-07-16 18:00:00,Team_2,Routed,Cleared,Counter_B,13.63,16.13,0,16.133333333333333,0,18,2,66.86666666666666
PAX94645,TAG944492,2025-07-16 06:35:00,2025-07-16 09:08:49,2025-07-16 09:29:00,Team_3,Routed,Cleared,Counter_A,6.0,20.18,0,20.183333333333334,0,9,2,153.81666666666666
PAX37342,TAG794214,2025-07-16 11:48:00,2025-07-16 13:06:03,2025-07-16 13:18:00,Team_2,Routed,Cleared,Counter_B,12.37,11.94,1,11.95,1,13,2,78.05
PAX52688,TAG685176,2025-07-16 20:57:00,2025-07-16 22:32:06,2025-07-16 22:47:00,Team_3,Routed,Cleared,Counter_B,19.34,14.9,1,14.9,1,22,2,95.1
PAX45908,TAG212024,2025-07-16 05:52:00,2025-07-16 06:52:57,2025-07-16 07:15:00,Team_3,Routed,Cleared,Counter_C,19.39,22.05,0,22.05,0,7,2,60.95
PAX71587,TAG148234,2025-07-16 15:03:00,2025-07-16 17:21:06,2025-07-16 17:44:00,Team_1,Misrouted,Cleared,Counter_B,10.37,22.89,0,22.9,0,17,2,138.1
PAX89522,TAG714585,2025-07-16 15:16:00,2025-07-16 16:42:35,2025-07-16 17:03:00,Team_2,Routed,Cleared,Counter_C,19.35,20.41,0,20.416666666666668,0,17,2,86.58333333333333
PAX58424,TAG559406,2025-07-16 11:38:00,2025-07-16 13:44:53,2025-07-16 14:07:00,Team_1,Routed,Held,Counter_B,10.35,22.12,0,22.116666666666667,0,14,2,126.88333333333334
PAX64234,TAG964352,2025-07-16 08:50:00,2025-07-16 09:42:08,2025-07-16 09:55:00,Team_1,Routed,Cleared,Counter_C,5.06,12.86,1,12.866666666666667,1,9,2,52.13333333333333
PAX21535,TAG559550,2025-07-16 11:20:00,2025-07-16 12:09:36,2025-07-16 12:20:00,Team_2,Routed,Cleared,Counter_C,10.16,10.39,1,10.4,1,12,2,49.6
PAX79602,TAG957011,2025-07-16 13:10:00,2025-07-16 14:19:27,2025-07-16 14:44:00,Team_1,Routed,Cleared,Counter_C,11.78,24.54,0,24.55,0,14,2,69.45
PAX51151,TAG994889,2025-07-16 15:55:00,2025-07-16 16:35:46,2025-07-16 16:57:00,Team_1,Routed,Cleared,Counter_A,10.67,21.23,0,21.233333333333334,0,16,2,40.766666666666666
PAX52109,TAG591075,2025-07-16 09:54:00,2025-07-16 12:11:07,2025-07-16 12:29:00,Team_3,Routed,Cleared,Counter_B,18.62,17.88,0,17.883333333333333,0,12,2,137.11666666666667
PAX43470,TAG732938,2025-07-16 04:04:00,2025-07-16 04:45:24,2025-07-16 05:08:00,Team_2,Routed,Cleared,Counter_B,5.02,22.59,0,22.6,0,5,2,41.4
PAX16295,TAG972073,2025-07-16 18:47:00,2025-07-16 20:44:11,2025-07-16 21:03:00,Team_1,Routed,Cleared,Counter_C,7.99,18.81,0,18.816666666666666,0,21,2,117.18333333333334
PAX67305,TAG133642,2025-07-16 19:25:00,2025-07-16 21:35:07,2025-07-16 21:55:00,Team_2,Routed,Cleared,Counter_B,15.04,19.88,0,19.883333333333333,0,21,2,130.11666666666667
PAX85342,TAG449964,2025-07-16 06:21:00,2025-07-16 07:30:43,2025-07-16 07:47:00,Team_3,Routed,Cleared,Counter_A,8.1,16.27,0,16.283333333333335,0,7,2,69.71666666666667
PAX79699,TAG265909,2025-07-16 19:05:00,2025-07-16 21:44:38,2025-07-16 21:54:00,Team_2,Routed,Cleared,Counter_C,8.92,9.35,1,9.366666666666667,1,21,2,159.63333333333333
PAX95219,TAG300160,2025-07-16 06:02:00,2025-07-16 07:31:14,2025-07-16 07:49:00,Team_2,Routed,Cleared,Counter_B,6.76,17.75,0,17.766666666666666,0,7,2,89.23333333333333
PAX29949,TAG782039,2025-07-16 12:10:00,2025-07-16 14:53:19,2025-07-16 15:04:00,Team_2,Routed,Cleared,Counter_C,11.62,10.68,1,10.683333333333334,1,15,2,163.31666666666666
PAX66675,TAG122527,2025-07-16 15:41:00,2025-07-16 17:17:13,2025-07-16 17:36:00,Team_2,Routed,Cleared,Counter_A,16.08,18.78,0,18.783333333333335,0,17,2,96.21666666666667
PAX11119,TAG336170,2025-07-16 12:55:00,2025-07-16 15:16:03,2025-07-16 15:27:00,Team_3,Routed,Held,Counter_C,19.43,10.95,1,10.95,1,15,2,141.05
PAX52810,TAG658224,2025-07-16 16:49:00,2025-07-16 19:18:16,2025-07-16 19:41:00,Team_3,Routed,Cleared,Counter_B,12.99,22.73,0,22.733333333333334,0,19,2,149.26666666666668
PAX85609,TAG260017,2025-07-16 08:55:00,2025-07-16 11:33:40,2025-07-16 11:49:00,Team_1,Routed,Cleared,Counter_A,5.23,15.32,0,15.333333333333334,0,11,2,158.66666666666666
PAX79916,TAG731160,2025-07-16 05:32:00,2025-07-16 06:28:13,2025-07-16 06:49:00,Team_1,Routed,Cleared,Counter_B,5.84,20.78,0,20.783333333333335,0,6,2,56.21666666666667
PAX51331,TAG341281,2025-07-16 08:39:00,2025-07-16 10:50:33,2025-07-16 11:12:00,Team_2,Routed,Cleared,Counter_A,6.28,21.44,0,21.45,0,11,2,131.55
PAX38473,TAG909862,2025-07-16 13:05:00,2025-07-16 15:43:59,2025-07-16 16:01:00,Team_2,Routed,Held,Counter_A,7.33,17.01,0,17.016666666666666,0,16,2,158.98333333333332
PAX59166,TAG126658,2025-07-16 18:32:00,2025-07-16 19:35:04,2025-07-16 19:55:00,Team_2,Routed,Cleared,Counter_A,18.98,19.92,0,19.933333333333334,0,19,2,63.06666666666667
PAX68564,TAG559849,2025-07-16 15:29:00,2025-07-16 16:53:12,2025-07-16 17:12:00,Team_1,Routed,Cleared,Counter_A,7.05,18.78,0,18.8,0,17,2,84.2
PAX32950,TAG631316,2025-07-16 22:13:00,2025-07-16 23:23:53,2025-07-16 23:46:00,Team_1,Routed,Cleared,Counter_A,19.91,22.1,0,22.116666666666667,0,23,2,70.88333333333334
PAX74108,TAG876619,2025-07-16 15:41:00,2025-07-16 16:20:36,2025-07-16 16:47:00,Team_1,Misrouted,Cleared,Counter_A,5.33,26.39,0,26.4,0,16,2,39.6
PAX76441,TAG477338,2025-07-16 17:57:00,2025-07-16 19:52:49,2025-07-16 20:16:00,Team_1,Routed,Held,Counter_A,19.58,23.18,0,23.183333333333334,0,20,2,115.81666666666666
PAX59811,TAG942438,2025-07-16 16:27:00,2025-07-16 18:04:07,2025-07-16 18:25:00,Team_2,Misrouted,Cleared,Counter_B,16.8,20.87,0,20.883333333333333,0,18,2,97.11666666666666
PAX18559,TAG555238,2025-07-16 11:54:00,2025-07-16 13:54:15,2025-07-16 14:14:00,Team_3,Misrouted,Cleared,Counter_B,7.78,19.74,0,19.75,0,14,2,120.25
PAX71782,TAG116619,2025-07-16 11:51:00,2025-07-16 13:26:48,2025-07-16 13:46:00,Team_1,Routed,Cleared,Counter_A,17.86,19.19,0,19.2,0,13,2,95.8
PAX33246,TAG692004,2025-07-16 03:48:00,2025-07-16 04:51:18,2025-07-16 05:08:00,Team_2,Routed,Cleared,Counter_A,18.85,16.69,0,16.7,0,5,2,63.3
PAX18019,TAG725165,2025-07-16 09:47:00,2025-07-16 11:33:10,2025-07-16 11:55:00,Team_3,Routed,Cleared,Counter_B,7.44,21.83,0,21.833333333333332,0,11,2,106.16666666666667
PAX30641,TAG539604,2025-07-16 08:01:00,2025-07-16 09:47:40,2025-07-16 10:11:00,Team_3,Routed,Manual Check,Counter_C,13.06,23.33,0,23.333333333333332,0,10,2,106.66666666666667
PAX33804,TAG482801,2025-07-16 06:38:00,2025-07-16 08:28:57,2025-07-16 08:50:00,Team_2,Routed,Cleared,Counter_B,12.95,21.04,0,21.05,0,8,2,110.95
PAX91960,TAG491311,2025-07-16 12:25:00,2025-07-16 13:18:43,2025-07-16 13:39:00,Team_2,Routed,Cleared,Counter_A,5.27,20.27,0,20.283333333333335,0,13,2,53.71666666666667
PAX71669,TAG135885,2025-07-16 08:18:00,2025-07-16 09:39:40,2025-07-16 09:58:00,Team_3,Routed,Cleared,Counter_C,13.65,18.33,0,18.333333333333332,0,9,2,81.66666666666667
PAX78839,TAG277985,2025-07-16 08:14:00,2025-07-16 09:48:30,2025-07-16 10:06:00,Team_1,Routed,Held,Counter_B,12.06,17.48,0,17.5,0,10,2,94.5
PAX18693,TAG217871,2025-07-16 19:06:00,2025-07-16 20:08:09,2025-07-16 20:29:00,Team_3,Misrouted,Held,Counter_B,17.25,20.83,0,20.85,0,20,2,62.15
PAX27616,TAG998541,2025-07-16 03:44:00,2025-07-16 04:55:50,2025-07-16 05:19:00,Team_2,Routed,Held,Counter_A,12.7,23.16,0,23.166666666666668,0,5,2,71.83333333333333
PAX52320,TAG788258,2025-07-16 20:38:00,2025-07-16 22:04:42,2025-07-16 22:23:00,Team_1,Misrouted,Cleared,Counter_B,17.69,18.29,0,18.3,0,22,2,86.7
PAX74592,TAG885088,2025-07-16 21:58:00,2025-07-16 22:52:33,2025-07-16 23:12:00,Team_1,Routed,Cleared,Counter_A,11.08,19.44,0,19.45,0,23,2,54.55
PAX96403,TAG186181,2025-07-16 07:31:00,2025-07-16 08:22:32,2025-07-16 08:45:00,Team_1,Routed,Held,Counter_A,10.35,22.45,0,22.466666666666665,0,8,2,51.53333333333333
PAX39651,TAG362847,2025-07-16 08:55:00,2025-07-16 10:29:37,2025-07-16 10:46:00,Team_2,Routed,Cleared,Counter_C,18.46,16.37,0,16.383333333333333,0,10,2,94.61666666666666
PAX87435,TAG645172,2025-07-16 18:37:00,2025-07-16 21:16:04,2025-07-16 21:36:00,Team_1,Misrouted,Cleared,Counter_B,16.88,19.93,0,19.933333333333334,0,21,2,159.06666666666666
PAX65315,TAG492975,2025-07-16 08:33:00,2025-07-16 09:19:29,2025-07-16 09:37:00,Team_3,Routed,Held,Counter_B,11.72,17.51,0,17.516666666666666,0,9,2,46.483333333333334
PAX92821,TAG150350,2025-07-16 08:52:00,2025-07-16 10:52:54,2025-07-16 11:11:00,Team_1,Routed,Cleared,Counter_A,11.66,18.09,0,18.1,0,11,2,120.9
PAX62004,TAG438199,2025-07-16 02:43:00,2025-07-16 05:18:37,2025-07-16 05:36:00,Team_1,Routed,Held,Counter_C,6.05,17.37,0,17.383333333333333,0,5,2,155.61666666666667
PAX85654,TAG525362,2025-07-16 16:52:00,2025-07-16 18:54:35,2025-07-16 19:13:00,Team_2,Routed,Cleared,Counter_A,14.89,18.41,0,18.416666666666668,0,19,2,122.58333333333333
PAX46609,TAG787300,2025-07-16 20:57:00,2025-07-16 21:40:19,2025-07-16 21:59:00,Team_1,Routed,Manual Check,Counter_B,18.28,18.68,0,18.683333333333334,0,21,2,43.31666666666667
PAX54693,TAG946188,2025-07-16 19:01:00,2025-07-16 20:26:59,2025-07-16 20:49:00,Team_3,Routed,Cleared,Counter_B,17.07,22.01,0,22.016666666666666,0,20,2,85.98333333333333
PAX78035,TAG375632,2025-07-16 06:36:00,2025-07-16 07:28:08,2025-07-16 07:50:00,Team_3,Routed,Cleared,Counter_A,15.06,21.86,0,21.866666666666667,0,7,2,52.13333333333333
PAX22397,TAG338157,2025-07-16 18:51:00,2025-07-16 19:36:43,2025-07-16 19:53:00,Team_2,Routed,Cleared,Counter_A,16.05,16.27,0,16.283333333333335,0,19,2,45.71666666666667
PAX55563,TAG421944,2025-07-16 16:37:00,2025-07-16 19:12:06,2025-07-16 19:27:00,Team_3,Routed,Held,Counter_A,11.28,14.9,1,14.9,1,19,2,155.1
PAX62108,TAG959860,2025-07-16 19:50:00,2025-07-16 20:45:05,2025-07-16 21:12:00,Team_1,Routed,Cleared,Counter_A,17.35,26.91,0,26.916666666666668,0,21,2,55.083333333333336
PAX56391,TAG651105,2025-07-16 06:52:00,2025-07-16 09:16:38,2025-07-16 09:36:00,Team_3,Routed,Cleared,Counter_B,12.32,19.35,0,19.366666666666667,0,9,2,144.63333333333333
PAX80707,TAG341616,2025-07-16 18:26:00,2025-07-16 20:57:35,2025-07-16 21:10:00,Team_1,Routed,Cleared,Counter_C,11.27,12.4,1,12.416666666666666,1,21,2,151.58333333333334
PAX93140,TAG748213,2025-07-16 11:02:00,2025-07-16 12:32:58,2025-07-16 12:53:00,Team_3,Routed,Cleared,Counter_C,17.51,20.03,0,20.033333333333335,0,12,2,90.96666666666667
PAX65576,TAG999987,2025-07-16 08:49:00,2025-07-16 10:53:38,2025-07-16 11:17:00,Team_2,Routed,Manual Check,Counter_B,17.94,23.35,0,23.366666666666667,0,11,2,124.63333333333334
PAX61088,TAG647093,2025-07-16 17:36:00,2025-07-16 18:33:24,2025-07-16 18:57:00,Team_3,Routed,Cleared,Counter_B,18.42,23.6,0,23.6,0,18,2,57.4
PAX10046,TAG178507,2025-07-16 10:57:00,2025-07-16 13:25:36,2025-07-16 13:45:00,Team_3,Routed,Cleared,Counter_C,9.34,19.4,0,19.4,0,13,2,148.6
PAX87854,TAG170060,2025-07-16 05:34:00,2025-07-16 06:23:48,2025-07-16 06:48:00,Team_1,Routed,Cleared,Counter_A,18.31,24.2,0,24.2,0,6,2,49.8
PAX61280,TAG924508,2025-07-16 09:18:00,2025-07-16 10:20:12,2025-07-16 10:41:00,Team_1,Routed,Cleared,Counter_B,11.38,20.79,0,20.8,0,10,2,62.2
PAX19244,TAG337298,2025-07-16 10:31:00,2025-07-16 13:01:24,2025-07-16 13:08:00,Team_3,Routed,Cleared,Counter_C,9.59,6.59,1,6.6,1,13,2,150.4
PAX98121,TAG259222,2025-07-16 10:28:00,2025-07-16 11:09:07,2025-07-16 11:28:00,Team_2,Routed,Cleared,Counter_A,15.78,18.87,0,18.883333333333333,0,11,2,41.11666666666667
PAX93460,TAG222989,2025-07-16 18:32:00,2025-07-16 21:02:54,2025-07-16 21:19:00,Team_3,Routed,Cleared,Counter_B,12.49,16.09,0,16.1,0,21,2,150.9
PAX40432,TAG792502,2025-07-16 17:55:00,2025-07-16 19:00:24,2025-07-16 19:19:00,Team_3,Routed,Cleared,Counter_B,11.73,18.59,0,18.6,0,19,2,65.4
PAX30142,TAG173822,2025-07-16 13:08:00,2025-07-16 15:46:48,2025-07-16 15:56:00,Team_2,Routed,Manual Check,Counter_B,12.28,9.19,1,9.2,1,15,2,158.8
PAX24789,TAG757350,2025-07-16 18:09:00,2025-07-16 19:01:01,2025-07-16 19:27:00,Team_3,Routed,Held,Counter_B,5.53,25.98,0,25.983333333333334,0,19,2,52.016666666666666
PAX48155,TAG335545,2025-07-16 19:29:00,2025-07-16 20:40:29,2025-07-16 21:06:00,Team_3,Routed,Cleared,Counter_B,7.58,25.5,0,25.516666666666666,0,21,2,71.48333333333333
PAX41626,TAG991253,2025-07-16 18:32:00,2025-07-16 20:43:00,2025-07-16 20:53:00,Team_1,Routed,Cleared,Counter_C,17.16,9.99,1,10.0,1,20,2,131.0
PAX23787,TAG907346,2025-07-16 11:48:00,2025-07-16 13:36:22,2025-07-16 13:53:00,Team_2,Routed,Cleared,Counter_C,5.51,16.62,0,16.633333333333333,0,13,2,108.36666666666666
PAX76561,TAG444802,2025-07-16 17:12:00,2025-07-16 18:25:27,2025-07-16 18:42:00,Team_1,Routed,Manual Check,Counter_A,7.16,16.54,0,16.55,0,18,2,73.45
PAX23255,TAG847734,2025-07-16 18:56:00,2025-07-16 20:04:46,2025-07-16 20:15:00,Team_2,Routed,Cleared,Counter_C,19.98,10.22,1,10.233333333333333,1,20,2,68.76666666666667
PAX44832,TAG209015,2025-07-16 18:48:00,2025-07-16 20:20:09,2025-07-16 20:35:00,Team_3,Routed,Cleared,Counter_C,14.09,14.83,1,14.85,1,20,2,92.15
PAX97498,TAG501171,2025-07-16 04:13:00,2025-07-16 06:15:36,2025-07-16 06:38:00,Team_3,Routed,Cleared,Counter_A,9.64,22.4,0,22.4,0,6,2,122.6
PAX85448,TAG199524,2025-07-16 06:12:00,2025-07-16 08:20:40,2025-07-16 08:48:00,Team_3,Routed,Cleared,Counter_C,11.42,27.32,0,27.333333333333332,0,8,2,128.66666666666666
PAX65290,TAG954886,2025-07-16 15:39:00,2025-07-16 17:34:07,2025-07-16 17:45:00,Team_2,Routed,Cleared,Counter_B,5.95,10.87,1,10.883333333333333,1,17,2,115.11666666666666
PAX85149,TAG648159,2025-07-16 04:10:00,2025-07-16 06:16:01,2025-07-16 06:25:00,Team_2,Routed,Cleared,Counter_C,13.6,8.97,1,8.983333333333333,1,6,2,126.01666666666667
PAX13360,TAG326533,2025-07-16 21:15:00,2025-07-16 22:48:08,2025-07-16 23:11:00,Team_1,Routed,Held,Counter_B,14.72,22.86,0,22.866666666666667,0,23,2,93.13333333333334
PAX64020,TAG940848,2025-07-16 03:30:00,2025-07-16 05:25:32,2025-07-16 05:46:00,Team_2,Routed,Held,Counter_C,16.16,20.45,0,20.466666666666665,0,5,2,115.53333333333333
PAX55095,TAG469495,2025-07-16 09:40:00,2025-07-16 11:57:52,2025-07-16 12:17:00,Team_2,Routed,Cleared,Counter_C,12.59,19.12,0,19.133333333333333,0,12,2,137.86666666666667
PAX93205,TAG375957,2025-07-16 08:26:00,2025-07-16 09:52:43,2025-07-16 10:13:00,Team_3,Routed,Held,Counter_B,11.4,20.27,0,20.283333333333335,0,10,2,86.71666666666667
PAX62601,TAG889912,2025-07-16 14:18:00,2025-07-16 16:25:22,2025-07-16 16:49:00,Team_1,Routed,Cleared,Counter_B,18.25,23.63,0,23.633333333333333,0,16,2,127.36666666666666
PAX56111,TAG746345,2025-07-16 20:27:00,2025-07-16 22:26:36,2025-07-16 22:47:00,Team_2,Routed,Manual Check,Counter_B,15.24,20.4,0,20.4,0,22,2,119.6
PAX23277,TAG857009,2025-07-16 05:57:00,2025-07-16 07:19:47,2025-07-16 07:40:00,Team_3,Routed,Cleared,Counter_A,15.87,20.2,0,20.216666666666665,0,7,2,82.78333333333333
PAX60160,TAG311968,2025-07-16 10:59:00,2025-07-16 13:37:25,2025-07-16 13:54:00,Team_2,Routed,Cleared,Counter_B,8.21,16.57,0,16.583333333333332,0,13,2,158.41666666666666
PAX30868,TAG276730,2025-07-16 12:48:00,2025-07-16 14:41:44,2025-07-16 15:01:00,Team_3,Routed,Cleared,Counter_C,8.78,19.26,0,19.266666666666666,0,15,2,113.73333333333333
PAX94188,TAG687711,2025-07-16 12:37:00,2025-07-16 14:31:04,2025-07-16 14:48:00,Team_3,Routed,Cleared,Counter_C,9.23,16.93,0,16.933333333333334,0,14,2,114.06666666666666
PAX19952,TAG308267,2025-07-16 05:53:00,2025-07-16 06:45:25,2025-07-16 07:05:00,Team_3,Routed,Held,Counter_B,13.86,19.58,0,19.583333333333332,0,7,2,52.416666666666664
PAX44520,TAG252846,2025-07-16 14:12:00,2025-07-16 15:09:54,2025-07-16 15:34:00,Team_2,Routed,Cleared,Counter_A,9.23,24.09,0,24.1,0,15,2,57.9
PAX48523,TAG743217,2025-07-16 20:57:00,2025-07-16 22:43:09,2025-07-16 23:05:00,Team_1,Routed,Cleared,Counter_A,6.85,21.84,0,21.85,0,23,2,106.15
PAX81825,TAG262541,2025-07-16 12:00:00,2025-07-16 12:39:14,2025-07-16 13:01:00,Team_1,Routed,Cleared,Counter_A,16.22,21.75,0,21.766666666666666,0,13,2,39.233333333333334
PAX39600,TAG561746,2025-07-16 09:16:00,2025-07-16 10:47:32,2025-07-16 11:09:00,Team_1,Routed,Cleared,Counter_C,17.82,21.46,0,21.466666666666665,0,11,2,91.53333333333333
PAX73343,TAG978634,2025-07-16 16:27:00,2025-07-16 19:07:36,2025-07-16 19:26:00,Team_1,Routed,Manual Check,Counter_B,16.09,18.39,0,18.4,0,19,2,160.6
PAX34386,TAG989092,2025-07-16 20:08:00,2025-07-16 21:16:01,2025-07-16 21:37:00,Team_2,Routed,Cleared,Counter_C,12.85,20.98,0,20.983333333333334,0,21,2,68.01666666666667
PAX44274,TAG841076,2025-07-16 15:26:00,2025-07-16 16:28:19,2025-07-16 16:51:00,Team_2,Routed,Cleared,Counter_A,13.86,22.67,0,22.683333333333334,0,16,2,62.31666666666667
PAX51963,TAG666618,2025-07-16 13:30:00,2025-07-16 15:43:45,2025-07-16 16:04:00,Team_3,Misrouted,Cleared,Counter_A,8.95,20.25,0,20.25,0,16,2,133.75
PAX80552,TAG707081,2025-07-16 07:55:00,2025-07-16 08:48:18,2025-07-16 09:06:00,Team_3,Misrouted,Cleared,Counter_C,13.03,17.7,0,17.7,0,9,2,53.3
PAX72355,TAG661365,2025-07-16 13:21:00,2025-07-16 14:46:57,2025-07-16 15:06:00,Team_3,Routed,Cleared,Counter_B,16.59,19.05,0,19.05,0,15,2,85.95
PAX94536,TAG680987,2025-07-16 09:44:00,2025-07-16 12:09:41,2025-07-16 12:29:00,Team_2,Routed,Cleared,Counter_C,17.18,19.31,0,19.316666666666666,0,12,2,145.68333333333334
PAX67392,TAG621281,2025-07-16 21:41:00,2025-07-16 23:10:37,2025-07-16 23:27:00,Team_1,Routed,Manual Check,Counter_C,12.08,16.37,0,16.383333333333333,0,23,2,89.61666666666666
PAX68781,TAG686149,2025-07-16 05:23:00,2025-07-16 06:36:13,2025-07-16 06:57:00,Team_1,Routed,Held,Counter_A,7.77,20.77,0,20.783333333333335,0,6,2,73.21666666666667
PAX99392,TAG471628,2025-07-16 06:15:00,2025-07-16 07:26:15,2025-07-16 07:46:00,Team_3,Routed,Cleared,Counter_A,7.11,19.74,0,19.75,0,7,2,71.25
PAX88346,TAG614651,2025-07-16 16:54:00,2025-07-16 18:36:05,2025-07-16 18:45:00,Team_2,Routed,Cleared,Counter_A,9.85,8.91,1,8.916666666666666,1,18,2,102.08333333333333
PAX96743,TAG574073,2025-07-16 12:37:00,2025-07-16 14:13:46,2025-07-16 14:34:00,Team_1,Routed,Cleared,Counter_C,12.15,20.23,0,20.233333333333334,0,14,2,96.76666666666667
PAX76578,TAG526919,2025-07-16 07:06:00,2025-07-16 09:24:13,2025-07-16 09:49:00,Team_2,Routed,Cleared,Counter_A,10.08,24.78,0,24.783333333333335,0,9,2,138.21666666666667
PAX89900,TAG155544,2025-07-16 15:18:00,2025-07-16 16:16:00,2025-07-16 16:37:00,Team_3,Routed,Manual Check,Counter_A,11.22,20.99,0,21.0,0,16,2,58.0
PAX79438,TAG533807,2025-07-16 09:07:00,2025-07-16 10:28:19,2025-07-16 10:46:00,Team_1,Routed,Manual Check,Counter_A,7.33,17.68,0,17.683333333333334,0,10,2,81.31666666666666
PAX13864,TAG780952,2025-07-16 18:29:00,2025-07-16 20:25:24,2025-07-16 20:46:00,Team_2,Routed,Cleared,Counter_C,10.19,20.59,0,20.6,0,20,2,116.4
PAX99830,TAG506271,2025-07-16 16:41:00,2025-07-16 18:05:15,2025-07-16 18:24:00,Team_2,Routed,Cleared,Counter_A,6.3,18.75,0,18.75,0,18,2,84.25
PAX22564,TAG426312,2025-07-16 14:33:00,2025-07-16 16:04:50,2025-07-16 16:11:00,Team_2,Routed,Held,Counter_A,6.26,6.16,1,6.166666666666667,1,16,2,91.83333333333333
PAX34191,TAG373159,2025-07-16 14:21:00,2025-07-16 16:52:43,2025-07-16 17:12:00,Team_3,Routed,Manual Check,Counter_A,19.52,19.27,0,19.283333333333335,0,17,2,151.71666666666667
PAX54527,TAG573670,2025-07-16 07:02:00,2025-07-16 08:16:10,2025-07-16 08:33:00,Team_1,Routed,Held,Counter_C,9.94,16.83,0,16.833333333333332,0,8,2,74.16666666666667
PAX17752,TAG815873,2025-07-16 13:30:00,2025-07-16 15:43:59,2025-07-16 16:06:00,Team_3,Routed,Manual Check,Counter_A,13.75,22.01,0,22.016666666666666,0,16,2,133.98333333333332
PAX10610,TAG442737,2025-07-16 15:16:00,2025-07-16 16:55:37,2025-07-16 17:19:00,Team_3,Routed,Held,Counter_B,12.55,23.37,0,23.383333333333333,0,17,2,99.61666666666666
PAX19094,TAG280767,2025-07-16 10:11:00,2025-07-16 11:18:24,2025-07-16 11:40:00,Team_1,Routed,Cleared,Counter_B,16.75,21.59,0,21.6,0,11,2,67.4
PAX22709,TAG816367,2025-07-16 08:14:00,2025-07-16 09:23:21,2025-07-16 09:38:00,Team_2,Routed,Cleared,Counter_C,6.24,14.64,1,14.65,1,9,2,69.35
PAX33264,TAG631972,2025-07-16 08:48:00,2025-07-16 09:33:44,2025-07-16 09:52:00,Team_1,Routed,Cleared,Counter_C,19.0,18.26,0,18.266666666666666,0,9,2,45.733333333333334
PAX25765,TAG946415,2025-07-16 13:23:00,2025-07-16 14:39:13,2025-07-16 14:59:00,Team_1,Routed,Cleared,Counter_C,12.88,19.77,0,19.783333333333335,0,14,2,76.21666666666667
